Handle,Color,Size,Brand,Quantity,Price_x,Code,Price_y,Description,Photo,Unnamed: 5
NV7468,ROYAL BLUE,6,MILANO FORMALS,4,225.0,E2531,225.0,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,https://ecomm-milano-images.s3.amazonaws.com/E2531_Royal_1.jpg,
NV7468,ROYAL BLUE,8,MILANO FORMALS,1,225.0,E2531,225.0,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,https://ecomm-milano-images.s3.amazonaws.com/E2531_Royal_1.jpg,
NV7472,BLACK,0,MILANO FORMALS,2,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7472,BLACK,2,MILANO FORMALS,5,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7472,BLACK,4,MILANO FORMALS,5,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7472,BLACK,6,MILANO FORMALS,1,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7472,BLACK,8,MILANO FORMALS,2,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7472,BLACK,10,MILANO FORMALS,1,199.0,E2527,199.0,Beautifully flowing strapless dress with multi-layered skirt. The bodice is sheer with a butterfly style detail that is perfect for that fairytale night,https://ecomm-milano-images.s3.amazonaws.com/E2527_Black_1.jpg,
NV7475,CHERRY,2,MILANO FORMALS,3,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,CHERRY,4,MILANO FORMALS,5,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,CHERRY,6,MILANO FORMALS,2,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,CHERRY,8,MILANO FORMALS,4,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,CHERRY,10,MILANO FORMALS,2,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,GREEN,6,MILANO FORMALS,2,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7475,GREEN,10,MILANO FORMALS,1,225.0,E2524,225.0,Sleeping beauty inspired dress with fully beaded bodice and zip enclosure,,
NV7486,RED,0,MILANO FORMALS,3,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,2,MILANO FORMALS,1,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,4,MILANO FORMALS,5,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,6,MILANO FORMALS,5,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,10,MILANO FORMALS,1,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,12,MILANO FORMALS,2,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7486,RED,14,MILANO FORMALS,2,249.0,E2513,249.0,Stand out with this Bollywood themed two piece set! The top is fully beaded with a sheer nude mesh fabric in front. The skirt has a matching beaded belt swen into the satin skirt.,https://ecomm-milano-images.s3.amazonaws.com/E2513_Red_1.jpg,
NV7708,BLACK/GOLD,6,MILANO FORMALS,2,249.0,E2291,249.0,Elegant and Romantic black and gold cocktail dress that gives you that hourglass shape.,https://ecomm-milano-images.s3.amazonaws.com/E2291_Black-Gold_1.jpg,
NV7708,BLACK/GOLD,8,MILANO FORMALS,6,249.0,E2291,249.0,Elegant and Romantic black and gold cocktail dress that gives you that hourglass shape.,https://ecomm-milano-images.s3.amazonaws.com/E2291_Black-Gold_1.jpg,
NV7708,BLACK/GOLD,10,MILANO FORMALS,4,249.0,E2291,249.0,Elegant and Romantic black and gold cocktail dress that gives you that hourglass shape.,https://ecomm-milano-images.s3.amazonaws.com/E2291_Black-Gold_1.jpg,
NV7708,BLACK/GOLD,12,MILANO FORMALS,6,249.0,E2291,249.0,Elegant and Romantic black and gold cocktail dress that gives you that hourglass shape.,https://ecomm-milano-images.s3.amazonaws.com/E2291_Black-Gold_1.jpg,
NV7708,BLACK/GOLD,14,MILANO FORMALS,3,249.0,E2291,249.0,Elegant and Romantic black and gold cocktail dress that gives you that hourglass shape.,https://ecomm-milano-images.s3.amazonaws.com/E2291_Black-Gold_1.jpg,
NV7744,FUCHSIA,4,MILANO FORMALS,1,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,6,MILANO FORMALS,1,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,8,MILANO FORMALS,5,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,10,MILANO FORMALS,5,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,12,MILANO FORMALS,6,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,14,MILANO FORMALS,5,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7744,FUCHSIA,16,MILANO FORMALS,3,299.0,E2255,299.0,PINK PINK PINK! BarbieCore cocktail dress! Fully beaded bodice with mesh see-through bust. Back has a cropped style design with zip enclosure. (skirt is satin),https://ecomm-milano-images.s3.amazonaws.com/E2255_Fuschia_1.jpg,
NV7774,BLACK,2,MILANO FORMALS,1,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,0,MILANO FORMALS,2,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,4,MILANO FORMALS,1,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,6,MILANO FORMALS,3,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,8,MILANO FORMALS,2,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,10,MILANO FORMALS,4,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,12,MILANO FORMALS,4,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,14,MILANO FORMALS,5,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7774,BLACK/GREEN,16,MILANO FORMALS,3,225.0,E2225,225.0,Vibrant multicolored dress with shallow V-neckline and stunning midriff cutoutt making this a playfully elegant piece.,https://ecomm-milano-images.s3.amazonaws.com/E2225_Black-Green_3.jpg,
NV7924,MIDNIGHT,0,MILANO FORMALS,8,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,2,MILANO FORMALS,1,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,4,MILANO FORMALS,5,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,6,MILANO FORMALS,1,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,10,MILANO FORMALS,1,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,12,MILANO FORMALS,5,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV7924,MIDNIGHT,14,MILANO FORMALS,1,299.0,E2075,299.0,This two-piece ensamble is sure to turn heads with it's fully beaded halter style top and matching beaded belt sewn onto the skirt!,https://ecomm-milano-images.s3.amazonaws.com/E2075_Midnight_1.jpg,
NV8013,POOL,0,MILANO FORMALS,1,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8013,POOL,4,MILANO FORMALS,4,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8013,POOL,8,MILANO FORMALS,3,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8013,POOL,10,MILANO FORMALS,3,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8013,POOL,14,MILANO FORMALS,3,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8013,POOL,16,MILANO FORMALS,1,299.0,E1986,299.0,"Steal the show with the geometrically beaded bodice with cutouts to show off your waistline. The two-tone ribbon skirt makes this the ultimate party dress. Two colors (pool, pink)",https://ecomm-milano-images.s3.amazonaws.com/E1986_Tiffany_1.jpg,
NV8016,MINT,4,MILANO FORMALS,1,249.0,E1983,249.0,Elegant short dress with mint blue overlay and scalloped bottom.,https://ecomm-milano-images.s3.amazonaws.com/E1983_Mint_1.jpg,
NV8016,MINT,12,MILANO FORMALS,2,249.0,E1983,249.0,Elegant short dress with mint blue overlay and scalloped bottom.,https://ecomm-milano-images.s3.amazonaws.com/E1983_Mint_1.jpg,
NV8016,MINT,14,MILANO FORMALS,2,249.0,E1983,249.0,Elegant short dress with mint blue overlay and scalloped bottom.,https://ecomm-milano-images.s3.amazonaws.com/E1983_Mint_1.jpg,
NV8016,MINT,16,MILANO FORMALS,4,249.0,E1983,249.0,Elegant short dress with mint blue overlay and scalloped bottom.,https://ecomm-milano-images.s3.amazonaws.com/E1983_Mint_1.jpg,
NV8016,MINT,18,MILANO FORMALS,2,249.0,E1983,249.0,Elegant short dress with mint blue overlay and scalloped bottom.,https://ecomm-milano-images.s3.amazonaws.com/E1983_Mint_1.jpg,
NV8109,BLACK,0,MILANO FORMALS,1,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8109,BLACK,2,MILANO FORMALS,1,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8109,BLACK,4,MILANO FORMALS,1,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8109,BLACK,6,MILANO FORMALS,6,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8109,BLACK,8,MILANO FORMALS,3,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8109,BLACK,16,MILANO FORMALS,1,225.0,E1890,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg,
NV8124,BLACK,0,MILANO FORMALS,4,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8124,BLACK,4,MILANO FORMALS,4,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8124,BLACK,6,MILANO FORMALS,1,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8124,BLACK,8,MILANO FORMALS,1,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8124,BLACK,10,MILANO FORMALS,5,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8124,BLACK,18,MILANO FORMALS,2,175.0,E1875,175.0,"Beautiful take on ""The little black dress"". Fully beaded halter style bust and form fitting skirt makes this the perfect dress for any occasion!",,
NV8170,BLACK,0,MILANO FORMALS,2,225.0,E1829,225.0,Showstopping little black dress! Strapless (can be converted with clip on straps),,
NV8170,BLACK,2,MILANO FORMALS,3,225.0,E1829,225.0,Showstopping little black dress! Strapless (can be converted with clip on straps),,
NV8170,BLACK,8,MILANO FORMALS,1,225.0,E1829,225.0,Showstopping little black dress! Strapless (can be converted with clip on straps),,
NV8269,BLUE,2,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BLUE,4,MILANO FORMALS,2,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BLUE,8,MILANO FORMALS,2,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,0,MILANO FORMALS,3,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,4,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,6,MILANO FORMALS,3,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,8,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,10,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,12,MILANO FORMALS,2,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,14,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,16,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,20,MILANO FORMALS,5,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,22,MILANO FORMALS,2,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,24,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,BURNT ORANGE,30,MILANO FORMALS,3,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,2,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,4,MILANO FORMALS,3,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,6,MILANO FORMALS,6,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,8,MILANO FORMALS,7,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,10,MILANO FORMALS,3,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,12,MILANO FORMALS,8,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,14,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,16,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,18,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,20,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,CHARCOAL,24,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,ROYAL,4,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,ROYAL,6,MILANO FORMALS,4,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8269,ROYAL,8,MILANO FORMALS,1,149.0,E1730,149.0,"Gorgeous one Shoulder, halter style dress complete with assymetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).",https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,
NV8327,ROYAL,14,MILANO FORMALS,3,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
NV8327,ROYAL,16,MILANO FORMALS,6,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
NV8327,SKY BLUE,2,MILANO FORMALS,1,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
NV8327,SKY BLUE,4,MILANO FORMALS,7,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
NV8327,SKY BLUE,6,MILANO FORMALS,3,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
NV8327,SKY BLUE,8,MILANO FORMALS,11,159.0,E1672,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.",,
