BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,SIZE_US,QUANTITY,BOX LOCATION,CATEGORIES,SKU,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,Florida_count,Handle
252,E1918,MILANO FORMALS,GREEN,6,6,1,3032,#N/A,E1918_GREEN_6,,,,,,,NV8081
252,E1022,MILANO FORMALS,SUNSHINE,M,10,1,3032,Embellished,E1022_SUNSHINE_10,,,,,,,NV8977
252,E1022,MILANO FORMALS,PURPLE,M,10,1,3032,Embellished,E1022_PURPLE_10,,,,,,,NV8977
252,E2324,MILANO FORMALS,PINK,4,4,2,3032,Embellished,E2324_PINK_4,,,,,1,,NV7675
253,E2087,MILANO FORMALS,DIRTY ROSE,4,4,1,3032,Bridesmaid,E2087_DIRTY ROSE_4,,,,,1,,NV7912
253,E1822,MILANO FORMALS,IVORY,20,20,1,3032,#N/A,E1822_IVORY_20,,,,,,,NV8177
253,E2070,MILANO FORMALS,APRICOT,0,0,3,3032,Prom,E2070_APRICOT_0,,,,,1,,NV7929
253,E2087,MILANO FORMALS,DIRTY ROSE,0,0,3,3032,Bridesmaid,E2087_DIRTY ROSE_0,,,,,,,NV7912
253,E2087,MILANO FORMALS,ROSE/QUARTZ,2,2,5,3032,Bridesmaid,E2087_ROSE/QUARTZ_2,,,,,,,NV7912
254,E2589,MILANO FORMALS,BLACK,6,6,1,3032,Ball Gown/Quinceanera ,E2589_BLACK_6,,,,,,,NV7410
254,E2589,MILANO FORMALS,BLACK,8,8,1,3032,Ball Gown/Quinceanera ,E2589_BLACK_8,,,,,,,NV7410
254,E2770,MILANO FORMALS,RED,8,8,1,3032,Gala/ pageant,E2770_RED_8,,,,,1,,NV7229
254,E2158,MILANO FORMALS,IVORY,0,0,2,3032,Gala/ pageant,E2158_IVORY_0,,,,,,,NV7841
254,E2770,MILANO FORMALS,RED,4,4,2,3032,Gala/ pageant,E2770_RED_4,,,,,,,NV7229
255,E1822,MILANO FORMALS,PEACH,4,4,1,3032,#N/A,E1822_PEACH_4,,,,,1,,NV8177
255,E1822,MILANO FORMALS,PEACH,6,6,1,3032,#N/A,E1822_PEACH_6,,,,,,,NV8177
255,E1822,MILANO FORMALS,PEACH,24,24,2,3032,#N/A,E1822_PEACH_24,,,,,,,NV8177
255,E2110,MILANO FORMALS,BLACK,0,0,3,3032,Elegant Evening,E2110_BLACK_0,,,,,,,NV7889
255,E1822,MILANO FORMALS,PEACH,6,6,5,3032,#N/A,E1822_PEACH_6,,,,,,,NV8177
255,E1822,MILANO FORMALS,PEACH,8,8,8,3032,#N/A,E1822_PEACH_8,,,,,,,NV8177
256,E2107,MILANO FORMALS,LAVENDER,6,6,1,3032,Gala/ pageant,E2107_LAVENDER_6,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,10,10,1,3032,Gala/ pageant,E2107_LAVENDER_10,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,12,12,1,3032,Gala/ pageant,E2107_LAVENDER_12,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,0,0,2,3032,Gala/ pageant,E2107_LAVENDER_0,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,4,4,2,3032,Gala/ pageant,E2107_LAVENDER_4,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,18,18,2,3032,Gala/ pageant,E2107_LAVENDER_18,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,2,2,3,3032,Gala/ pageant,E2107_LAVENDER_2,,,,,,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,8,8,3,3032,Gala/ pageant,E2107_LAVENDER_8,,,,,1,,NV7892
256,E2107,MILANO FORMALS,LAVENDER,16,16,5,3032,Gala/ pageant,E2107_LAVENDER_16,,,,,,,NV7892
257,E1420,MILANO FORMALS,ROYAL,2,2,2,3032,Bridesmaid,E1420_ROYAL_2,,,,,,,NV8579
257,E1420,MILANO FORMALS,ROYAL,4,4,20,3032,Bridesmaid,E1420_ROYAL_4,,,,,,,NV8579
258,E1822,MILANO FORMALS,IVORY,28,28,1,3032,#N/A,E1822_IVORY_28,,,,,,,NV8177
258,E1449,MILANO FORMALS,SILVER,22,22,2,3032,#N/A,E1449_SILVER_22,,,,,,,NV8550
258,E1420,MILANO FORMALS,ROYAL,6,6,7,3032,Bridesmaid,E1420_ROYAL_6,,,,,,,NV8579
259,E2106,MILANO FORMALS,BABY BLUE,10,10,1,3032,#N/A,E2106_BABY BLUE_10,,,,,,,NV7893
259,E2106,MILANO FORMALS,BABY BLUE,12,12,1,3032,#N/A,E2106_BABY BLUE_12,,,,,,,NV7893
259,E1022,MILANO FORMALS,PURPLE,14,14,1,3032,Embellished,E1022_PURPLE_14,,,,,,,NV8977
259,E1022,MILANO FORMALS,PURPLE,16,16,1,3032,Embellished,E1022_PURPLE_16,,,,,,,NV8977
259,E1022,MILANO FORMALS,PURPLE,26,26,1,3032,Embellished,E1022_PURPLE_26,,,,,,,NV8977
259,E2106,MILANO FORMALS,BABY BLUE,4,4,2,3032,#N/A,E2106_BABY BLUE_4,,,,,,,NV7893
259,E2106,MILANO FORMALS,BABY BLUE,2,2,3,3032,#N/A,E2106_BABY BLUE_2,,,,,,,NV7893
259,E2106,MILANO FORMALS,BABY BLUE,6,6,6,3032,#N/A,E2106_BABY BLUE_6,,,,,,,NV7893
260,E1852,MILANO FORMALS,CHARCOAL,8,8,1,3032,Bridesmaid,E1852_CHARCOAL_8,,,,,,,NV8147
260,E2085,MILANO FORMALS,CHARCOAL,8,8,1,3032,Elegant Evening,E2085_CHARCOAL_8,,,,,,,NV7914
260,E2430,MILANO FORMALS,WHITE/BLACK,8,8,1,3032,Embellished,E2430_WHITE/BLACK_8,,,,,,,NV7569
260,E2753,MILANO FORMALS,TURQUOISE,8,8,1,3032,Elegant Evening,E2753_TURQUOISE_8,,,,,,,NV7246
260,E2775,MILANO FORMALS,ROYAL,8,8,1,3032,#N/A,E2775_ROYAL_8,,,,,,,NV7224
260,E1582,MILANO FORMALS,TEAL,10,10,1,3032,Bridesmaid,E1582_TEAL_10,,,,,,,NV8417
260,E1657,MILANO FORMALS,TEAL,8,8,2,3032,Elegant Evening,E1657_TEAL_8,,,,,,,NV8342
260,E2101,MILANO FORMALS,WINE,8,8,2,3032,Gala/ pageant,E2101_WINE_8,,,,,,,NV7898
260,E2322,MILANO FORMALS,BLUSH,16,16,2,3032,Ball Gown/Quinceanera ,E2322_BLUSH_16,,,,,,,NV7677
260,E1852,MILANO FORMALS,PINK,8,8,3,3032,Bridesmaid,E1852_PINK_8,,,,,,,NV8147
261,E1582,MILANO FORMALS,PURPLE,4,4,1,3032,Bridesmaid,E1582_PURPLE_4,,,,,,,NV8417
261,E1799,MILANO FORMALS,LILAC,4,4,5,3032,Prom,E1799_LILAC_4,,,,,,,NV8200
261,E1799,MILANO FORMALS,LILAC,2,2,6,3032,Prom,E1799_LILAC_2,,,,,,,NV8200
262,E2779,MILANO FORMALS,PINK,0,0,1,3032,#N/A,E2779_PINK_0,,,,,,,NV7220
262,E2443,MILANO FORMALS,GREEN,10,10,1,3032,#N/A,E2443_GREEN_10,,,,,,,NV7556
262,E2787,MILANO FORMALS,NAVY,12,12,1,3032,#N/A,E2787_NAVY_12,,,,,,,NV7212
262,E2708,MILANO FORMALS,BLACK,14,14,1,3032,Ball Gown/Quinceanera ,E2708_BLACK_14,,,,,,,NV7291
262,E2708,MILANO FORMALS,NAVY,16,16,1,3032,Ball Gown/Quinceanera ,E2708_NAVY_16,,,,,,,NV7291
262,E2161,MILANO FORMALS,RED,18,18,1,3032,Elegant Evening,E2161_RED_18,,,,,,,NV7838
263,E1988,MILANO FORMALS,ROYAL,0,0,1,3032,2 Piece,E1988_ROYAL_0,,,,,,,NV8011
263,E2233,MILANO FORMALS,WHITE,4,4,1,3032,Gala/ pageant,E2233_WHITE_4,,,,,,,NV7766
263,E1552,MILANO FORMALS,BLACK,6,6,1,3032,#N/A,E1552_BLACK_6,,,,,,,NV8447
263,E2324,MILANO FORMALS,PINK,6,6,1,3032,Embellished,E2324_PINK_6,,,,,,,NV7675
263,E2560,MILANO FORMALS,NAVY,6,6,1,3032,#N/A,E2560_NAVY_6,,,,,,,NV7439
263,AA9308,ANDY ANAND COUTURE,WHITE,8,8,1,3032,#N/A,AA9308_WHITE_8,,,,,,,BNV0691
263,E2034,MILANO FORMALS,BERRY,8,8,1,3032,2 Piece,E2034_BERRY_8,,,,,,,NV7965
263,E1868,MILANO FORMALS,CHAMPAGNE,24,24,1,3032,Embellished,E1868_CHAMPAGNE_24,,,,,,,NV8131
263,E1264,MILANO FORMALS,BLACK,5XL,30,1,3032,Bridesmaid,E1264_BLACK_30,,,,,,,NV8735
264,E2227,MILANO FORMALS,FUCHSIA,8,8,1,3032,Short,E2227_FUCHSIA_8,,,,,,,NV7772
264,E2227,MILANO FORMALS,FUCHSIA,14,14,1,3032,Short,E2227_FUCHSIA_14,,,,,,,NV7772
264,E2227,MILANO FORMALS,FUCHSIA,18,18,1,3032,Short,E2227_FUCHSIA_18,,,,,,,NV7772
264,E2574,MILANO FORMALS,BLACK,8,8,2,3032,Bridesmaid,E2574_BLACK_8,,,,,,,NV7425
264,E2227,MILANO FORMALS,FUCHSIA,10,10,3,3032,Short,E2227_FUCHSIA_10,,,,,,,NV7772
264,E1391,MILANO FORMALS,ROYAL,24,24,4,3032,#N/A,E1391_ROYAL_24,,,,,,,NV8608
265,BD2006/972,MILANO FORMALS,WINE,14,14,1,3032,#N/A,BD2006/972_WINE_14,,,,,,,ATD7993/027
265,BD2007/183,MILANO FORMALS,GREY,14,14,1,3032,#N/A,BD2007/183_GREY_14,,,,,,,ATD7992/816
265,E1657,MILANO FORMALS,BLACK,14,14,1,3032,Elegant Evening,E1657_BLACK_14,,,,,,,NV8342
265,E2101,MILANO FORMALS,WINE,14,14,1,3032,Gala/ pageant,E2101_WINE_14,,,,,,,NV7898
265,E2126,MILANO FORMALS,BLACK,14,14,1,3032,#N/A,E2126_BLACK_14,,,,,,,NV7873
265,E1502,MILANO FORMALS,IVORY,6,6,2,3032,Bridesmaid,E1502_IVORY_6,,,,,,,NV8497
265,E1013,MILANO FORMALS,SUNSHINE,14,14,2,3032,Elegant Evening,E1013_SUNSHINE_14,,,,,,,NV8986
265,E1799,MILANO FORMALS,TEAL,14,14,2,3032,Prom,E1799_TEAL_14,,,,,,,NV8200
265,E1502,MILANO FORMALS,IVORY,4,4,3,3032,Bridesmaid,E1502_IVORY_4,,,,,,,NV8497
265,E1502,MILANO FORMALS,IVORY,8,8,3,3032,Bridesmaid,E1502_IVORY_8,,,,,,,NV8497
266,E2346,MILANO FORMALS,GOLD,2,2,1,3032,#N/A,E2346_GOLD_2,,,,,,,NV7653
266,E1907,MILANO FORMALS,CHARCOAL,4,4,1,3032,#N/A,E1907_CHARCOAL_4,,,,,,,NV8092
266,AA229,ANDY ANAND COUTURE,WHITE/NUDE,6,6,1,3032,#N/A,AA229_WHITE/NUDE_6,,,,,,,BNV770
266,E2394,MILANO FORMALS,IVORY/PRINT,8,8,1,3032,#N/A,E2394_IVORY/PRINT_8,,,,,,,NV7605
266,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,9,9,1,3032,#N/A,AA9270_WHITE/NAVY_9,,,,,,,BNV0729
266,E2317,MILANO FORMALS,NAVY,12,12,1,3032,2 Piece,E2317_NAVY_12,,,,,,,NV7682
266,BD2007/10,MILANO FORMALS,GOLD,14,14,1,3032,#N/A,BD2007/10_GOLD_14,,,,,,,ATD7992/89
266,E2042,MILANO FORMALS,BURGUNDY,18,18,1,3032,Gala/ pageant,E2042_BURGUNDY_18,,,,,,,NV7957
267,B8865,MILANO FORMALS,SANGRIA,2,2,1,3032,Elegant Evening,B8865_SANGRIA_2,,,,,,,AT1134
267,E1582,MILANO FORMALS,FUCHSIA,2,2,1,3032,Bridesmaid,E1582_FUCHSIA_2,,,,,,,NV8417
267,E1605,MILANO FORMALS,PURPLE,2,2,1,3032,#N/A,E1605_PURPLE_2,,,,,,,NV8394
267,E1657,MILANO FORMALS,LAVENDER,2,2,1,3032,Elegant Evening,E1657_LAVENDER_2,,,,,,,NV8342
267,E1796,MILANO FORMALS,NAVY,2,2,1,3032,#N/A,E1796_NAVY_2,,,,,,,NV8203
267,E1799,MILANO FORMALS,LILAC,2,2,1,3032,Prom,E1799_LILAC_2,,,,,,,NV8200
267,E2032,MILANO FORMALS,TEAL,2,2,1,3032,Elegant Evening,E2032_TEAL_2,,,,,,,NV7967
267,E2534,MILANO FORMALS,BLUE,2,2,1,3032,Embellished,E2534_BLUE_2,,,,,,,NV7465
267,E1605,MILANO FORMALS,PURPLE,4,4,1,3032,#N/A,E1605_PURPLE_4,,,,,,,NV8394
267,E1657,MILANO FORMALS,LAVENDER,4,4,1,3032,Elegant Evening,E1657_LAVENDER_4,,,,,,,NV8342
267,E1799,MILANO FORMALS,LILAC,4,4,1,3032,Prom,E1799_LILAC_4,,,,,,,NV8200
267,B8896,MILANO FORMALS,NAVY,S,8,1,3032,#N/A,B8896_NAVY_8,,,,,,,AT1103
267,E1582,MILANO FORMALS,PURPLE,2,2,2,3032,Bridesmaid,E1582_PURPLE_2,,,,,,,NV8417
267,E2053,MILANO FORMALS,NAVY,2,2,2,3032,Elegant Evening,E2053_NAVY_2,,,,,,,NV7946
268,AA221,ANDY ANAND COUTURE,WHITE,6,6,1,3032,#N/A,AA221_WHITE_6,,,,,,,BNV778
268,AA9304,ANDY ANAND COUTURE,WHITE,6,6,1,3032,#N/A,AA9304_WHITE_6,,,,,,,BNV0695
268,AA9270,ANDY ANAND COUTURE,WHITE/BURGUNDY,14,14,1,3032,#N/A,AA9270_WHITE/BURGUNDY_14,,,,,,,BNV0729
268,B8808,MILANO FORMALS,IVORY,S,8,1,3032,#N/A,B8808_IVORY_8,,,,,,,AT1191
268,B8808,MILANO FORMALS,NAVY/IVORY,M,10,2,3032,#N/A,B8808_NAVY/IVORY_10,,,,,,,AT1191
268,B8401,MILANO FORMALS,SKY BLUE,S,8,2,3032,#N/A,B8401_SKY BLUE_8,,,,,,,AT1598
268,B8808,MILANO FORMALS,NAVY/IVORY,S,8,4,3032,#N/A,B8808_NAVY/IVORY_8,,,,,,,AT1191
269,E1965,MILANO FORMALS,SANGRIA,0,0,1,3032,2 Piece,E1965_SANGRIA_0,,,,,,,NV8034
269,E2100,MILANO FORMALS,MIDNIGHT,0,0,1,3032,Elegant Evening,E2100_MIDNIGHT_0,,,,,,,NV7899
269,E2148,MILANO FORMALS,PURPLE,2,2,1,3032,#N/A,E2148_PURPLE_2,,,,,,,NV7851
269,E2003,MILANO FORMALS,BLUE,4,4,1,3032,#N/A,E2003_BLUE_4,,,,,,,NV7996
269,E2335,MILANO FORMALS,ROYAL,4,4,1,3032,Embellished,E2335_ROYAL_4,,,,,,,NV7664
269,E2449,MILANO FORMALS,GREEN,4,4,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_4,,,,,,,NV7550
269,E1697,MILANO FORMALS,TEAL,9,9,1,3032,#N/A,E1697_TEAL_9,,,,,,,NV8302
269,F570,MILANO FORMALS,ROYAL,6XL,34,1,3032,#N/A,F570_ROYAL_34,,,,,,,B429
270,E2346,MILANO FORMALS,GOLD,2,2,1,3032,#N/A,E2346_GOLD_2,,,,,,,NV7653
270,E2335,MILANO FORMALS,ROYAL,4,4,1,3032,Embellished,E2335_ROYAL_4,,,,,,,NV7664
270,E1546,MILANO FORMALS,BLACK,8,8,1,3032,Short,E1546_BLACK_8,,,,,,,NV8453
270,E2771,MILANO FORMALS,IVORY/NUDE,22,22,1,3032,#N/A,E2771_IVORY/NUDE_22,,,,,,,NV7228
270,E2578,MILANO FORMALS,BLACK,8,8,2,3032,#N/A,E2578_BLACK_8,,,,,,,NV7421
270,E1546,MILANO FORMALS,BLACK,4,4,3,3032,Short,E1546_BLACK_4,,,,,,,NV8453
271,E2589,MILANO FORMALS,BLACK,0,0,1,3032,Ball Gown/Quinceanera ,E2589_BLACK_0,,,,,,,NV7410
271,E2613,MILANO FORMALS,MAUVE,2,2,1,3032,Bridesmaid,E2613_MAUVE_2,,,,,,,NV7386
271,B7715,MILANO FORMALS,BLACK,6,6,1,3032,#N/A,B7715_BLACK_6,,,,,,,AT2284
271,E2786,MILANO FORMALS,PURPLE,6,6,1,3032,Gala/ pageant,E2786_PURPLE_6,,,,,,,NV7213
271,E2074,MILANO FORMALS,NAVY,8,8,1,3032,Embellished,E2074_NAVY_8,,,,,,,NV7925
271,B7715,MILANO FORMALS,BLACK,9,9,1,3032,#N/A,B7715_BLACK_9,,,,,,,AT2284
271,E2775,MILANO FORMALS,ROYAL,10,10,1,3032,#N/A,E2775_ROYAL_10,,,,,,,NV7224
271,E1778,MILANO FORMALS,NAVY,12,12,1,3032,Embellished,E1778_NAVY_12,,,,,,,NV8221
271,E2767,MILANO FORMALS,WINE,12,12,1,3032,Embellished,E2767_WINE_12,,,,,,,NV7232
271,E2430,MILANO FORMALS,WHITE/BLUE,14,14,1,3032,Embellished,E2430_WHITE/BLUE_14,,,,,,,NV7569
271,E1882,MILANO FORMALS,ROYAL,30,30,1,3032,Embellished,E1882_ROYAL_30,,,,,,,NV8117
272,E2360,MILANO FORMALS,PURPLE PRINT,4,4,1,3032,Elegant Evening,E2360_PURPLE PRINT_4,,,,,,,NV7639
272,E2753,MILANO FORMALS,TURQUOISE,8,8,1,3032,Elegant Evening,E2753_TURQUOISE_8,,,,,,,NV7246
272,E2752,MILANO FORMALS,GREEN,14,14,1,3032,Elegant Evening,E2752_GREEN_14,,,,,,,NV7247
272,E2340,MILANO FORMALS,ROSE,16,16,1,3032,Short,E2340_ROSE_16,,,,,,,NV7659
272,B8581,MILANO FORMALS,PINK,S,8,1,3032,#N/A,B8581_PINK_8,,,,,,,AT1418
272,B8808,MILANO FORMALS,IVORY,S,8,1,3032,#N/A,B8808_IVORY_8,,,,,,,AT1191
272,E2752,MILANO FORMALS,GREEN,2,2,2,3032,Elegant Evening,E2752_GREEN_2,,,,,,,NV7247
272,E2752,MILANO FORMALS,GREEN,12,12,2,3032,Elegant Evening,E2752_GREEN_12,,,,,,,NV7247
273,E1988,MILANO FORMALS,ROYAL,0,0,1,3032,2 Piece,E1988_ROYAL_0,,,,,,,NV8011
273,E2449,MILANO FORMALS,GREEN,0,0,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_0,,,,,,,NV7550
273,E2449,MILANO FORMALS,GREEN,2,2,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_2,,,,,,,NV7550
273,E2088,MILANO FORMALS,BLACK,6,6,1,3032,Short,E2088_BLACK_6,,,,,,,NV7911
273,E2088,MILANO FORMALS,BLACK,10,10,1,3032,Short,E2088_BLACK_10,,,,,,,NV7911
273,E2557,MILANO FORMALS,NAVY,14,14,1,3032,#N/A,E2557_NAVY_14,,,,,,,NV7442
273,E2258,MILANO FORMALS,CHARCOAL,16,16,1,3032,Short,E2258_CHARCOAL_16,,,,,,,NV7741
273,E2088,MILANO FORMALS,WINE,14,14,3,3032,Short,E2088_WINE_14,,,,,,,NV7911
273,E2088,MILANO FORMALS,WINE,10,10,4,3032,Short,E2088_WINE_10,,,,,,,NV7911
273,B8088,MILANO FORMALS,IVORY,S,8,4,3032,#N/A,B8088_IVORY_8,,,,,,,AT1911
274,E2084,MILANO FORMALS,BLACK,8,8,1,3032,Short,E2084_BLACK_8,,,,,,,NV7915
274,E2088,MILANO FORMALS,BURGUNDY,0,0,3,3032,Short,E2088_BURGUNDY_0,,,,,,,NV7911
274,E2084,MILANO FORMALS,BLACK,6,6,3,3032,Short,E2084_BLACK_6,,,,,,,NV7915
274,E2084,MILANO FORMALS,BLACK,4,4,4,3032,Short,E2084_BLACK_4,,,,,,,NV7915
274,E2088,MILANO FORMALS,BURGUNDY,4,4,4,3032,Short,E2088_BURGUNDY_4,,,,,,,NV7911
274,E2088,MILANO FORMALS,BURGUNDY,6,6,6,3032,Short,E2088_BURGUNDY_6,,,,,,,NV7911
274,E2088,MILANO FORMALS,BURGUNDY,12,12,6,3032,Short,E2088_BURGUNDY_12,,,,,,,NV7911
275,E2225,MILANO FORMALS,BLACK/GREEN,8,8,1,3032,#N/A,E2225_BLACK/GREEN_8,,,,,,,NV7774
275,E2225,MILANO FORMALS,BLACK/GREEN,12,12,3,3032,#N/A,E2225_BLACK/GREEN_12,,,,,,,NV7774
275,E2225,MILANO FORMALS,BLACK/GREEN,10,10,4,3032,#N/A,E2225_BLACK/GREEN_10,,,,,,,NV7774
275,E2225,MILANO FORMALS,BLACK/GREEN,6,6,REM,3032,#N/A,E2225_BLACK/GREEN_6,,,,,,1,NV7774
276,E2787,MILANO FORMALS,NAVY,8,8,1,3032,#N/A,E2787_NAVY_8,,,,,,,NV7212
276,E2787,MILANO FORMALS,NAVY,4,4,5,3032,#N/A,E2787_NAVY_4,,,,,,,NV7212
277,E1334,MILANO FORMALS,FUCHSIA,8,8,3,3032,#N/A,E1334_FUCHSIA_8,,,,,,,NV8665
277,E1334,MILANO FORMALS,FUCHSIA,4,4,5,3032,#N/A,E1334_FUCHSIA_4,,,,,,,NV8665
277,E1672,MILANO FORMALS,ROYAL,16,16,6,3032,#N/A,E1672_ROYAL_16,,,,,,,NV8327
278,E1412,MILANO FORMALS,BROWN,12,12,1,3032,#N/A,E1412_BROWN_12,,,,,,,NV8587
278,E1270,MILANO FORMALS,TEAL,14,14,1,3032,Bridesmaid,E1270_TEAL_14,,,,,,,NV8729
278,E1412,MILANO FORMALS,BROWN,16,16,1,3032,#N/A,E1412_BROWN_16,,,,,,,NV8587
278,E1412,MILANO FORMALS,BROWN,24,24,1,3032,#N/A,E1412_BROWN_24,,,,,,,NV8587
278,F570,MILANO FORMALS,SKY BLUE,24,24,1,3032,#N/A,F570_SKY BLUE_24,,,,,,,B429
278,E1412,MILANO FORMALS,BROWN,20,20,3,3032,#N/A,E1412_BROWN_20,,,,,,,NV8587
278,F570,MILANO FORMALS,SKY BLUE,20,20,5,3032,#N/A,F570_SKY BLUE_20,,,,,,,B429
279,AA9301,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9301_WHITE_4,,,,,,,BNV0698
279,AA9319,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9319_WHITE_4,,,,,,,BNV0680
279,AA9312,ANDY ANAND COUTURE,WHITE,4,4,3,3032,#N/A,AA9312_WHITE_4,,,,,,,BNV0687
280,F1116,MILANO FORMALS,WHITE,40,40,1,3032,#N/A,F1116_WHITE_40,,,,,,,B8883
280,F1116,MILANO FORMALS,FUCHSIA,8,8,2,3032,#N/A,F1116_FUCHSIA_8,,,,,,,B8883
280,F1116,MILANO FORMALS,WHITE,34,34,2,3032,#N/A,F1116_WHITE_34,,,,,,,B8883
280,F1116,MILANO FORMALS,FUCHSIA,34,34,2,3032,#N/A,F1116_FUCHSIA_34,,,,,,,B8883
280,F1116,MILANO FORMALS,FUCHSIA,4,4,8,3032,#N/A,F1116_FUCHSIA_4,,,,,,,B8883
281,F1116,MILANO FORMALS,GOLD,14,14,1,3032,#N/A,F1116_GOLD_14,,,,,,,B8883
281,F1116,MILANO FORMALS,GOLD,2,2,2,3032,#N/A,F1116_GOLD_2,,,,,,,B8883
281,F1116,MILANO FORMALS,ROYAL,40,40,2,3032,#N/A,F1116_ROYAL_40,,,,,,,B8883
281,F1116,MILANO FORMALS,GOLD,12,12,3,3032,#N/A,F1116_GOLD_12,,,,,,,B8883
281,F1116,MILANO FORMALS,ROYAL,34,34,3,3032,#N/A,F1116_ROYAL_34,,,,,,,B8883
281,F1116,MILANO FORMALS,ROYAL,38,38,10,3032,#N/A,F1116_ROYAL_38,,,,,,,B8883
282,F1116,MILANO FORMALS,TRUFFLE,38,38,4,3032,#N/A,F1116_TRUFFLE_38,,,,,,,B8883
282,F1116,MILANO FORMALS,TRUFFLE,40,40,4,3032,#N/A,F1116_TRUFFLE_40,,,,,,,B8883
282,F1116,MILANO FORMALS,TRUFFLE,34,34,10,3032,#N/A,F1116_TRUFFLE_34,,,,,,,B8883
283,F1116,MILANO FORMALS,BLACK,2,2,1,3032,#N/A,F1116_BLACK_2,,,,,,,B8883
283,F1116,MILANO FORMALS,BLACK,10,10,1,3032,#N/A,F1116_BLACK_10,,,,,,,B8883
283,F1116,MILANO FORMALS,BLACK,12,12,2,3032,#N/A,F1116_BLACK_12,,,,,,,B8883
283,F1116,MILANO FORMALS,BLACK,4,4,7,3032,#N/A,F1116_BLACK_4,,,,,,,B8883
283,F1116,MILANO FORMALS,BLACK,8,8,8,3032,#N/A,F1116_BLACK_8,,,,,,,B8883
284,E2317,MILANO FORMALS,NAVY,14,14,1,3032,2 Piece,E2317_NAVY_14,,,,,,,NV7682
284,E2335,MILANO FORMALS,ROYAL,16,16,1,3032,Embellished,E2335_ROYAL_16,,,,,,,NV7664
284,E2334,MILANO FORMALS,PRINT,18,18,1,3032,Elegant Evening,E2334_PRINT_18,,,,,,,NV7665
284,E2331,MILANO FORMALS,RED,10,10,2,3032,Elegant Evening,E2331_RED_10,,,,,,,NV7668
284,E2335,MILANO FORMALS,ROYAL,12,12,2,3032,Embellished,E2335_ROYAL_12,,,,,,,NV7664
285,E1546,MILANO FORMALS,BLACK,4,4,1,3032,Short,E1546_BLACK_4,,,,,,,NV8453
285,E2034,MILANO FORMALS,BERRY,8,8,1,3032,2 Piece,E2034_BERRY_8,,,,,,,NV7965
285,E1786,MILANO FORMALS,PURPLE,18,18,1,3032,#N/A,E1786_PURPLE_18,,,,,,,NV8213
285,E1573,MILANO FORMALS,PURPLE,24,24,1,3032,Bridesmaid,E1573_PURPLE_24,,,,,,,NV8426
285,E2786,MILANO FORMALS,PURPLE,12,12,2,3032,Gala/ pageant,E2786_PURPLE_12,,,,,,,NV7213
285,E1391,MILANO FORMALS,CLARET,24,24,2,3032,#N/A,E1391_CLARET_24,,,,,,,NV8608
285,E2786,MILANO FORMALS,PURPLE,14,14,3,3032,Gala/ pageant,E2786_PURPLE_14,,,,,,,NV7213
286,E2084,MILANO FORMALS,BLACK,0,0,1,3032,Short,E2084_BLACK_0,,,,,,,NV7915
286,AA9301,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9301_WHITE_4,,,,,,,BNV0698
286,E1573,MILANO FORMALS,PURPLE,8,8,1,3032,Bridesmaid,E1573_PURPLE_8,,,,,,,NV8426
286,E2778,MILANO FORMALS,BLUSH,12,12,1,3032,#N/A,E2778_BLUSH_12,,,,,,,NV7221
286,E2578,MILANO FORMALS,BLACK,14,14,1,3032,#N/A,E2578_BLACK_14,,,,,,,NV7421
286,E1260,MILANO FORMALS,SKY BLUE,M,10,1,3032,Elegant Evening,E1260_SKY BLUE_10,,,,,,,NV8739
286,E2578,MILANO FORMALS,BLACK,8,8,2,3032,#N/A,E2578_BLACK_8,,,,,,,NV7421
286,E1573,MILANO FORMALS,PURPLE,24,24,2,3032,Bridesmaid,E1573_PURPLE_24,,,,,,,NV8426
287,F570,MILANO FORMALS,LAVENDER,L,12,1,3032,#N/A,F570_LAVENDER_12,,,,,,,B429
287,F570,MILANO FORMALS,LAVENDER,XL,14,1,3032,#N/A,F570_LAVENDER_14,,,,,,,B429
287,F570,MILANO FORMALS,CHAMPAGNE,XL,14,1,3032,#N/A,F570_CHAMPAGNE_14,,,,,,,B429
287,F1116,MILANO FORMALS,CHAMPAGNE,8XL,40,1,3032,#N/A,F1116_CHAMPAGNE_40,,,,,,,B8883
287,F570,MILANO FORMALS,LAVENDER,3XL,22,2,3032,#N/A,F570_LAVENDER_22,,,,,,,B429
