Code,Color,Size,Brand,Quantity,Category,Price,Urls
E1573,BLACK,12,MILANO FORMALS,2,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,BLACK,16,MILANO FORMALS,2,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,BLACK,24,MILANO FORMALS,4,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,BURGUNDY,18,MILANO FORMALS,1,Bridesmaid,,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,CORAL,12,MILANO FORMALS,2,Bridesmaid,,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,CORAL,14,MILANO FORMALS,1,Bridesmaid,198.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PEACH,4,MILANO FORMALS,4,Bridesmaid,198.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PEACH,24,MILANO FORMALS,3,Bridesmaid,198.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PURPLE,0,MILANO FORMALS,1,Bridesmaid,,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PURPLE,6,MILANO FORMALS,3,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PURPLE,8,MILANO FORMALS,5,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PURPLE,18,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,PURPLE,24,MILANO FORMALS,4,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,ROYAL,14,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,SKY BLUE,14,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1573,TEAL,14,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_4.png?v=1727408020,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Black_3.png?v=1727408019,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_3.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_2.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Purple_1.png?v=1727408014,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_1.png?v=1727408011,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1573_Peach_2.png?v=1727408007"
E1579,WHITE,4,MILANO FORMALS,4,Prom,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1579_White_1.png?v=1727408139
E1579,WHITE,6,MILANO FORMALS,1,Prom,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1579_White_1.png?v=1727408139
E1579,WHITE,12,MILANO FORMALS,3,Prom,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1579_White_1.png?v=1727408139
E1581,BLACK,2,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,4,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,6,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,8,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,10,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,12,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,16,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,22,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,BLACK,24,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,CLARET,18,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,2,MILANO FORMALS,2,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,4,MILANO FORMALS,10,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,6,MILANO FORMALS,2,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,12,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,14,MILANO FORMALS,7,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,16,MILANO FORMALS,4,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,18,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,22,MILANO FORMALS,2,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,PURPLE,24,MILANO FORMALS,2,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,RED,0,MILANO FORMALS,1,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
E1581,RED,2,MILANO FORMALS,2,Embellished,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Red_1.png?v=1727408031,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_1.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Purple_2.png?v=1727408026,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_4.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_3.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_1.png?v=1727408018,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1581_Black_2.png?v=1727408011"
