Code,Color,Size,Brand,Quantity,Category,Description,Price,Collection
E1071,PEACH FIZZ,8,MILANO FORMALS,4,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1071,PEACH FIZZ,10,MILANO FORMALS,4,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1071,TRUFFLE,8,MILANO FORMALS,10,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1071,TRUFFLE,10,MILANO FORMALS,5,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1071,TRUFFLE,12,MILANO FORMALS,1,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1071,TRUFFLE,14,MILANO FORMALS,1,Bridesmaid,"Sweetheart neckline pleated bust and adorned with a wide satin waistband and flowing skirt. Color : Fuschia, Lilac, Peach, Pink, Truffle Size : 4-16 Fabric : Chiffon Closure : Zipper",249.0,
E1119,BURGUNDY,4,MILANO FORMALS,1,,,499.0,
E1119,BURGUNDY,8,MILANO FORMALS,9,,,499.0,
E1119,BURGUNDY,10,MILANO FORMALS,3,,,499.0,
E1119,BURGUNDY,22,MILANO FORMALS,7,,,499.0,
E1119,BURGUNDY,26,MILANO FORMALS,6,,,499.0,
E1119,BURGUNDY,30,MILANO FORMALS,4,,,499.0,
E1119,CHAMPAGNE,8,MILANO FORMALS,2,,,499.0,
E1119,CHAMPAGNE,10,MILANO FORMALS,2,,,499.0,
E1119,CHAMPAGNE,26,MILANO FORMALS,6,,,499.0,
E1119,CHAMPAGNE,30,MILANO FORMALS,5,,,499.0,
E1119,VICTORIA LILAC,8,MILANO FORMALS,15,,,499.0,
E1119,VICTORIA LILAC,10,MILANO FORMALS,7,,,499.0,
E1119,VICTORIA LILAC,12,MILANO FORMALS,5,,,499.0,
E1119,VICTORIA LILAC,14,MILANO FORMALS,6,,,499.0,
E1119,VICTORIA LILAC,18,MILANO FORMALS,5,,,499.0,
E1119,VICTORIA LILAC,26,MILANO FORMALS,8,,,499.0,
E1119,VICTORIA LILAC,30,MILANO FORMALS,8,,,499.0,
E1127,DARK PINK,12,MILANO FORMALS,4,,,189.0,
E1127,DARK PINK,18,MILANO FORMALS,1,,,189.0,
E1127,DARK PINK,22,MILANO FORMALS,4,,,189.0,
E1127,TRUFFLE,8,MILANO FORMALS,15,,,189.0,
E1127,TRUFFLE,10,MILANO FORMALS,10,,,189.0,
E1127,TRUFFLE,12,MILANO FORMALS,6,,,189.0,
E1127,TRUFFLE,14,MILANO FORMALS,1,,,189.0,
E1127,TRUFFLE,22,MILANO FORMALS,1,,,189.0,
E1168,BURGUNDY,6,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,BURGUNDY,8,MILANO FORMALS,5,Bridesmaid,,169.0,
E1168,BURGUNDY,10,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,LILAC,6,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,LILAC,20,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,LILAC,26,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,LILAC,30,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,NAVY,16,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,RED,12,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,SAGE,4,MILANO FORMALS,12,Bridesmaid,,169.0,
E1168,SAGE,6,MILANO FORMALS,7,Bridesmaid,,169.0,
E1168,SAGE,8,MILANO FORMALS,14,Bridesmaid,,169.0,
E1168,SAGE,10,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,SAGE,12,MILANO FORMALS,13,Bridesmaid,,169.0,
E1168,SAGE,16,MILANO FORMALS,7,Bridesmaid,,169.0,
E1168,SAGE,20,MILANO FORMALS,5,Bridesmaid,,169.0,
E1168,SAGE,24,MILANO FORMALS,7,Bridesmaid,,169.0,
E1168,SAGE,26,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,SAGE,30,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,TEAL,4,MILANO FORMALS,10,Bridesmaid,,169.0,
E1168,TEAL,6,MILANO FORMALS,4,Bridesmaid,,169.0,
E1168,TEAL,8,MILANO FORMALS,7,Bridesmaid,,169.0,
E1168,TEAL,16,MILANO FORMALS,8,Bridesmaid,,169.0,
E1168,TEAL,18,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,TEAL,20,MILANO FORMALS,3,Bridesmaid,,169.0,
E1168,TEAL,24,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,TRUFFLE,4,MILANO FORMALS,2,Bridesmaid,,169.0,
E1168,TRUFFLE,8,MILANO FORMALS,11,Bridesmaid,,169.0,
E1168,TRUFFLE,10,MILANO FORMALS,6,Bridesmaid,,169.0,
E1168,TRUFFLE,12,MILANO FORMALS,7,Bridesmaid,,169.0,
E1168,TRUFFLE,14,MILANO FORMALS,8,Bridesmaid,,169.0,
E1168,TRUFFLE,16,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,TRUFFLE,18,MILANO FORMALS,2,Bridesmaid,,169.0,
E1168,TRUFFLE,20,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,TRUFFLE,30,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,VICTORIA LILAC,14,MILANO FORMALS,1,Bridesmaid,,169.0,
E1168,VICTORIA LILAC,22,MILANO FORMALS,2,Bridesmaid,,169.0,
E1259,GOLD,22,MILANO FORMALS,2,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,PINK,22,MILANO FORMALS,1,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,0,MILANO FORMALS,2,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,2,MILANO FORMALS,3,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,4,MILANO FORMALS,2,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,6,MILANO FORMALS,2,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,8,MILANO FORMALS,2,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,10,MILANO FORMALS,3,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,SKY BLUE,12,MILANO FORMALS,1,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1259,WHITE,4,MILANO FORMALS,1,Ball Gown/Quinceanera ,"Draw out the princess in you with this prom dress by Milano Formals E1259. Features a strapless neckline with ruched bodice, ornate with floral lace and rhinestones appliques throughout the skirt. A ruched silky fabric wraps the waist where the skirt begins to flare.",299.0,
E1260,CLARET,30,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,JADE,8,MILANO FORMALS,22,Elegant Evening,,169.0,
E1260,JADE,10,MILANO FORMALS,13,Elegant Evening,,169.0,
E1260,PINK,10,MILANO FORMALS,3,Elegant Evening,,169.0,
E1260,PINK,14,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,PURPLE,24,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,SKY BLUE,4,MILANO FORMALS,8,Elegant Evening,,169.0,
E1260,SKY BLUE,6,MILANO FORMALS,2,Elegant Evening,,169.0,
E1260,SKY BLUE,8,MILANO FORMALS,12,Elegant Evening,,169.0,
E1260,SKY BLUE,10,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,SKY BLUE,26,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,SKY BLUE,30,MILANO FORMALS,3,Elegant Evening,,169.0,
E1260,SKY BLUE,38,MILANO FORMALS,2,Elegant Evening,,169.0,
E1260,TRUFFLE,4,MILANO FORMALS,6,Elegant Evening,,169.0,
E1260,TRUFFLE,6,MILANO FORMALS,6,Elegant Evening,,169.0,
E1260,TRUFFLE,8,MILANO FORMALS,18,Elegant Evening,,169.0,
E1260,TRUFFLE,10,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,TRUFFLE,12,MILANO FORMALS,7,Elegant Evening,,169.0,
E1260,TRUFFLE,16,MILANO FORMALS,4,Elegant Evening,,169.0,
E1260,TRUFFLE,18,MILANO FORMALS,1,Elegant Evening,,169.0,
E1260,TRUFFLE,20,MILANO FORMALS,2,Elegant Evening,,169.0,
E1270,CORAL,4,MILANO FORMALS,11,Bridesmaid,,169.0,
E1270,CORAL,6,MILANO FORMALS,4,Bridesmaid,,169.0,
E1270,CORAL,8,MILANO FORMALS,3,Bridesmaid,,169.0,
E1270,CORAL,10,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,CORAL,12,MILANO FORMALS,3,Bridesmaid,,169.0,
E1270,CORAL,20,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,CORAL,24,MILANO FORMALS,4,Bridesmaid,,169.0,
E1270,CORAL,28,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,CORAL,32,MILANO FORMALS,5,Bridesmaid,,169.0,
E1270,CORAL,36,MILANO FORMALS,4,Bridesmaid,,169.0,
E1270,CORAL,40,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,FUCHSIA,4,MILANO FORMALS,16,Bridesmaid,,169.0,
E1270,FUCHSIA,6,MILANO FORMALS,18,Bridesmaid,,169.0,
E1270,FUCHSIA,8,MILANO FORMALS,12,Bridesmaid,,169.0,
E1270,FUCHSIA,10,MILANO FORMALS,11,Bridesmaid,,169.0,
E1270,LILAC,4,MILANO FORMALS,3,Bridesmaid,,169.0,
E1270,PEACH,16,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,POOL,4,MILANO FORMALS,5,Bridesmaid,,169.0,
E1270,POOL,6,MILANO FORMALS,4,Bridesmaid,,169.0,
E1270,POOL,8,MILANO FORMALS,9,Bridesmaid,,169.0,
E1270,POOL,10,MILANO FORMALS,7,Bridesmaid,,169.0,
E1270,POOL,12,MILANO FORMALS,5,Bridesmaid,,169.0,
E1270,TEAL,2,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,TEAL,4,MILANO FORMALS,7,Bridesmaid,,169.0,
E1270,TEAL,6,MILANO FORMALS,7,Bridesmaid,,169.0,
E1270,TEAL,8,MILANO FORMALS,12,Bridesmaid,,169.0,
E1270,TEAL,10,MILANO FORMALS,5,Bridesmaid,,169.0,
E1270,TEAL,12,MILANO FORMALS,13,Bridesmaid,,169.0,
E1270,TEAL,14,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,TEAL,18,MILANO FORMALS,1,Bridesmaid,,169.0,
E1270,TEAL,24,MILANO FORMALS,4,Bridesmaid,,169.0,
E1278,GREY,8,MILANO FORMALS,10,,,329.0,
E1295,FUCHSIA,4,MILANO FORMALS,3,Bridesmaid,,169.0,
E1295,FUCHSIA,6,MILANO FORMALS,5,Bridesmaid,,169.0,
E1295,FUCHSIA,8,MILANO FORMALS,12,Bridesmaid,,169.0,
E1295,POOL,22,MILANO FORMALS,1,Bridesmaid,,169.0,
E1295,SAGE,8,MILANO FORMALS,1,Bridesmaid,,169.0,
E1295,SAGE,10,MILANO FORMALS,1,Bridesmaid,,169.0,
E1295,SAGE,12,MILANO FORMALS,1,Bridesmaid,,169.0,
E1295,TEAL,4,MILANO FORMALS,10,Bridesmaid,,169.0,
E1295,TEAL,8,MILANO FORMALS,7,Bridesmaid,,169.0,
E1295,TEAL,12,MILANO FORMALS,4,Bridesmaid,,169.0,
E1295,TEAL,14,MILANO FORMALS,3,Bridesmaid,,169.0,
E1295,TEAL,16,MILANO FORMALS,3,Bridesmaid,,169.0,
E1295,TEAL,20,MILANO FORMALS,14,Bridesmaid,,169.0,
E1295,TRUFFLE,4,MILANO FORMALS,19,Bridesmaid,,169.0,
E1295,TRUFFLE,6,MILANO FORMALS,5,Bridesmaid,,169.0,
E1295,TRUFFLE,8,MILANO FORMALS,13,Bridesmaid,,169.0,
E1295,TRUFFLE,10,MILANO FORMALS,6,Bridesmaid,,169.0,
E1295,TRUFFLE,12,MILANO FORMALS,17,Bridesmaid,,169.0,
E1295,TRUFFLE,16,MILANO FORMALS,8,Bridesmaid,,169.0,
E1295,TRUFFLE,20,MILANO FORMALS,5,Bridesmaid,,169.0,
E1295,TRUFFLE,24,MILANO FORMALS,1,Bridesmaid,,169.0,
E1295,WATERMELON,8,MILANO FORMALS,1,Bridesmaid,,169.0,
E1312,CLARET,8,MILANO FORMALS,5,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,10,MILANO FORMALS,3,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,12,MILANO FORMALS,2,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,14,MILANO FORMALS,3,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,16,MILANO FORMALS,2,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,18,MILANO FORMALS,13,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,CLARET,22,MILANO FORMALS,5,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,SANGRIA,8,MILANO FORMALS,2,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,SILVER,22,MILANO FORMALS,1,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,SUNSHINE,8,MILANO FORMALS,5,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,SUNSHINE,12,MILANO FORMALS,6,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1312,SUNSHINE,14,MILANO FORMALS,7,,Head turning strapless belted little red satin dress!,499.0,"Homecoming, Holiday"
E1319,PURPLE,8,MILANO FORMALS,1,Short,A Great White Asymmetrical Sleeveless Prom Dress! Done in horizontal curve-hugging pleats down to the hem. Black bow with rhinestones accents the open neckline.,189.0,
E1319,WHITE/BLACK,8,MILANO FORMALS,12,Short,A Great White Asymmetrical Sleeveless Prom Dress! Done in horizontal curve-hugging pleats down to the hem. Black bow with rhinestones accents the open neckline.,189.0,
E1322,PURPLE,8,MILANO FORMALS,10,Short,,175.0,
E1322,PURPLE,10,MILANO FORMALS,1,Short,,175.0,
E1322,PURPLE,12,MILANO FORMALS,5,Short,,175.0,
E1322,PURPLE,22,MILANO FORMALS,3,Short,,175.0,
E1327,BLACK,12,MILANO FORMALS,1,Embellished,,599.0,
E1327,BLACK,14,MILANO FORMALS,6,Embellished,,599.0,
E1333,TEAL,8,MILANO FORMALS,2,,,349.0,
E1333,TEAL,10,MILANO FORMALS,4,,,349.0,
E1334,FUCHSIA,2,MILANO FORMALS,3,,,199.0,Homecoming
E1334,FUCHSIA,4,MILANO FORMALS,9,,,199.0,Homecoming
E1334,FUCHSIA,6,MILANO FORMALS,3,,,199.0,Homecoming
E1334,FUCHSIA,8,MILANO FORMALS,4,,,199.0,Homecoming
E1334,FUCHSIA,10,MILANO FORMALS,7,,,199.0,Homecoming
E1334,FUCHSIA,12,MILANO FORMALS,7,,,199.0,Homecoming
E1342,FUCHSIA,12,MILANO FORMALS,4,Short,,199.0,
E1342,FUCHSIA,18,MILANO FORMALS,1,Short,,199.0,
E1342,FUCHSIA,22,MILANO FORMALS,1,Short,,199.0,
E1354,LILAC,2,MILANO FORMALS,3,Embellished,Stunning Prom Dress features combination of detailed beadings on the side bust and pleated satin bodice going down,249.0,Homecoming
E1354,LILAC,8,MILANO FORMALS,6,Embellished,Stunning Prom Dress features combination of detailed beadings on the side bust and pleated satin bodice going down,249.0,Homecoming
E1354,LILAC,10,MILANO FORMALS,4,Embellished,Stunning Prom Dress features combination of detailed beadings on the side bust and pleated satin bodice going down,249.0,Homecoming
E1354,LILAC,12,MILANO FORMALS,4,Embellished,Stunning Prom Dress features combination of detailed beadings on the side bust and pleated satin bodice going down,249.0,Homecoming
E1356,CORAL,2,MILANO FORMALS,3,Bridesmaid,,179.0,
E1356,SKY BLUE,2,MILANO FORMALS,1,Bridesmaid,,179.0,
E1356,TRUFFLE,4,MILANO FORMALS,6,Bridesmaid,,179.0,
E1356,TRUFFLE,8,MILANO FORMALS,4,Bridesmaid,,179.0,
E1356,TRUFFLE,10,MILANO FORMALS,5,Bridesmaid,,179.0,
E1356,TRUFFLE,12,MILANO FORMALS,1,Bridesmaid,,179.0,
E1371,APPLERED/WHITE,8,MILANO FORMALS,12,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,APPLERED/WHITE,10,MILANO FORMALS,9,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,APPLERED/WHITE,12,MILANO FORMALS,10,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,SAGE,8,MILANO FORMALS,1,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,SAGE,10,MILANO FORMALS,1,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,SAGE,14,MILANO FORMALS,1,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,TRUFFLE/WHITE,8,MILANO FORMALS,10,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,TRUFFLE/WHITE,10,MILANO FORMALS,8,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,TRUFFLE/WHITE,12,MILANO FORMALS,8,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,TRUFFLE/WHITE,18,MILANO FORMALS,2,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1371,TRUFFLE/WHITE,22,MILANO FORMALS,1,,"Short, Strapless, Two-tone dress",179.0,Homecoming
E1378,RED,4,MILANO FORMALS,3,Embellished,,499.0,
E1378,RED,12,MILANO FORMALS,6,Embellished,,499.0,
E1379,CORAL,4,MILANO FORMALS,4,Bridesmaid,,189.0,
E1379,CORAL,6,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,CORAL,8,MILANO FORMALS,4,Bridesmaid,,189.0,
E1379,CORAL,24,MILANO FORMALS,4,Bridesmaid,,189.0,
E1379,CORAL,28,MILANO FORMALS,2,Bridesmaid,,189.0,
E1379,NAVY,22,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,NAVY,28,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,PEACOCK,2,MILANO FORMALS,4,Bridesmaid,,189.0,
E1379,PEACOCK,4,MILANO FORMALS,9,Bridesmaid,,189.0,
E1379,PEACOCK,6,MILANO FORMALS,6,Bridesmaid,,189.0,
E1379,PEACOCK,8,MILANO FORMALS,12,Bridesmaid,,189.0,
E1379,PEACOCK,10,MILANO FORMALS,5,Bridesmaid,,189.0,
E1379,PEACOCK,18,MILANO FORMALS,2,Bridesmaid,,189.0,
E1379,SAGE,4,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,TEAL,4,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,TRUFFLE,4,MILANO FORMALS,8,Bridesmaid,,189.0,
E1379,TRUFFLE,6,MILANO FORMALS,1,Bridesmaid,,189.0,
E1379,TRUFFLE,8,MILANO FORMALS,19,Bridesmaid,,189.0,
E1379,TRUFFLE,10,MILANO FORMALS,11,Bridesmaid,,189.0,
E1379,WATERMELON,6,MILANO FORMALS,3,Bridesmaid,,189.0,
E1379,WATERMELON,10,MILANO FORMALS,2,Bridesmaid,,189.0,
E1379,WATERMELON,28,MILANO FORMALS,2,Bridesmaid,,189.0,
E1386,LILAC,4,MILANO FORMALS,6,,"Elegantly styled cocktail length dress done with layers of pleaded at the bottom and a sash under the bodice Color : Lilac, Plum, Pool",649.0,Homecoming
E1386,LILAC,8,MILANO FORMALS,1,,"Elegantly styled cocktail length dress done with layers of pleaded at the bottom and a sash under the bodice Color : Lilac, Plum, Pool",649.0,Homecoming
E1386,PLUM,6,MILANO FORMALS,1,,"Elegantly styled cocktail length dress done with layers of pleaded at the bottom and a sash under the bodice Color : Lilac, Plum, Pool",649.0,Homecoming
E1386,PLUM,12,MILANO FORMALS,4,,"Elegantly styled cocktail length dress done with layers of pleaded at the bottom and a sash under the bodice Color : Lilac, Plum, Pool",649.0,Homecoming
E1386,PLUM,16,MILANO FORMALS,5,,"Elegantly styled cocktail length dress done with layers of pleaded at the bottom and a sash under the bodice Color : Lilac, Plum, Pool",649.0,Homecoming
E1387,GREEN,4,MILANO FORMALS,8,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,GREEN,12,MILANO FORMALS,1,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,4,MILANO FORMALS,1,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,8,MILANO FORMALS,6,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,10,MILANO FORMALS,3,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,12,MILANO FORMALS,2,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,16,MILANO FORMALS,2,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,18,MILANO FORMALS,1,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,20,MILANO FORMALS,4,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,22,MILANO FORMALS,2,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,24,MILANO FORMALS,8,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,PINK,26,MILANO FORMALS,1,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,TURQUOISE,2,MILANO FORMALS,1,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,TURQUOISE,4,MILANO FORMALS,12,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,TURQUOISE,8,MILANO FORMALS,7,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1387,TURQUOISE,24,MILANO FORMALS,4,,Strapless Satin floor length bridesmaid dress with belt.,199.0,
E1391,CLARET,20,MILANO FORMALS,3,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,CLARET,22,MILANO FORMALS,1,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,CLARET,24,MILANO FORMALS,11,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,CLARET,28,MILANO FORMALS,2,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,2,MILANO FORMALS,1,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,4,MILANO FORMALS,11,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,6,MILANO FORMALS,5,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,8,MILANO FORMALS,16,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,10,MILANO FORMALS,1,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,12,MILANO FORMALS,2,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,20,MILANO FORMALS,3,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,24,MILANO FORMALS,11,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,26,MILANO FORMALS,1,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
E1391,PURPLE,28,MILANO FORMALS,4,,"Sweetheart strapless short dress accented with a brooch like embellishment on waist. This dress features a right hand secret pocket. Color: Coral, Pool, V-Lilac Size : 4-24 This special occasion dress is returnable.",225.0,"Homecoming, Holiday"
