product_name,Product Code,url
AA9329_White-Ivory_1.jpg,AA9329,https://ecomm-milano-images.s3.amazonaws.com/AA9329_White-Ivory_1.jpg
AA9329_White-Ivory_2.jpg,AA9329,https://ecomm-milano-images.s3.amazonaws.com/AA9329_White-Ivory_2.jpg
AA9329_White-Ivory_3.jpg,AA9329,https://ecomm-milano-images.s3.amazonaws.com/AA9329_White-Ivory_3.jpg
AA9329_White-Ivory_4.jpg,AA9329,https://ecomm-milano-images.s3.amazonaws.com/AA9329_White-Ivory_4.jpg
AA9330_White-Ivory_1.jpg,AA9330,https://ecomm-milano-images.s3.amazonaws.com/AA9330_White-Ivory_1.jpg
AA9330_White-Ivory_2.jpg,AA9330,https://ecomm-milano-images.s3.amazonaws.com/AA9330_White-Ivory_2.jpg
AA9330_White-Ivory_3.jpg,AA9330,https://ecomm-milano-images.s3.amazonaws.com/AA9330_White-Ivory_3.jpg
AA9330_White-Ivory_4.jpg,AA9330,https://ecomm-milano-images.s3.amazonaws.com/AA9330_White-Ivory_4.jpg
AA9331_White-Ivory_1.jpg,AA9331,https://ecomm-milano-images.s3.amazonaws.com/AA9331_White-Ivory_1.jpg
AA9331_White-Ivory_2.jpg,AA9331,https://ecomm-milano-images.s3.amazonaws.com/AA9331_White-Ivory_2.jpg
AA9331_White-Ivory_3.jpg,AA9331,https://ecomm-milano-images.s3.amazonaws.com/AA9331_White-Ivory_3.jpg
AA9331_White-Ivory_4.jpg,AA9331,https://ecomm-milano-images.s3.amazonaws.com/AA9331_White-Ivory_4.jpg
AA9332_White-Ivory_1.jpg,AA9332,https://ecomm-milano-images.s3.amazonaws.com/AA9332_White-Ivory_1.jpg
AA9332_White-Ivory_2.jpg,AA9332,https://ecomm-milano-images.s3.amazonaws.com/AA9332_White-Ivory_2.jpg
AA9332_White-Ivory_3.jpg,AA9332,https://ecomm-milano-images.s3.amazonaws.com/AA9332_White-Ivory_3.jpg
AA9332_White-Ivory_4.jpg,AA9332,https://ecomm-milano-images.s3.amazonaws.com/AA9332_White-Ivory_4.jpg
AA9335_White-Ivory_1.jpg,AA9335,https://ecomm-milano-images.s3.amazonaws.com/AA9335_White-Ivory_1.jpg
AA9335_White-Ivory_2.jpg,AA9335,https://ecomm-milano-images.s3.amazonaws.com/AA9335_White-Ivory_2.jpg
AA9336_White-Ivory_1.jpg,AA9336,https://ecomm-milano-images.s3.amazonaws.com/AA9336_White-Ivory_1.jpg
AA9336_White-Ivory_2.jpg,AA9336,https://ecomm-milano-images.s3.amazonaws.com/AA9336_White-Ivory_2.jpg
