BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,,,,,,,,,,,,,,
768,E1637,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
768,E2328,,BLACK,16,1,,,,,,,,,,,,,,,,,,,,,,
768,E1024,,PERSIMMON,M,1,,,,,,,,,,,,,,,,,,,,,,
768,E1024,,PERSIMMON,2XL,1,,,,,,,,,,,,,,,,,,,,,,
768,E1024,,PERSIMMON,S,8,,,,,,,,,,,,,,,,,,,,,,
768,E1024,,PERSIMMON,3XL,1,,,,,,,,,,,,,,,,,,,,,,
768,570,,TURQUOISE,3XL,1,,,,,,,,,,,,,,,,,,,,,,
768,BZ570,,TURQUOISE,3XL,1,,,,,,,,,,,,,,,,,,,,,,
768,AA9330,,WHITE,22,1,,,,,,,,,,,,,,,,,,,,,,
768,E2086,,WINE,24,1,,,,,,,,,,,,,,,,,,,,,,
769,E1696,,BLACK,20,1,,,,,,,,,,,,,,,,,,,,,,
769,E1412,,BROWN,4,2,,,,,,,,,,,,,,,,,,,,,,
769,BZ570,,CHAMPAGNE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
769,E1531,,CORAL,20,2,,,,,,,,,,,,,,,,,,,,,,
769,E1696,,CORAL,20,1,,,,,,,,,,,,,,,,,,,,,,
769,E1582,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
769,E1387,,GREEN,4,2,,,,,,,,,,,,,,,,,,,,,,
769,E1799,,LILAC,20,2,,,,,,,,,,,,,,,,,,,,,,
769,E1295,,POOL,3XL,1,,,,,,,,,,,,,,,,,,,,,,
769,B9000,,PURPLE,3XL,1,,,,,,,,,,,,,,,,,,,,,,
769,G1116,,SAGE,20,1,,,,,,,,,,,,,,,,,,,,,,
769,E1260,,SKY BLUE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
769,E1260,,TRUFFLE,4,1,,,,,,,,,,,,,,,,,,,,,,
769,E1260,,TRUFFLE,S,1,,,,,,,,,,,,,,,,,,,,,,
769,E1295,,TRUFFLE,20,2,,,,,,,,,,,,,,,,,,,,,,
770,G1116,,PINK,6XL,1,,,,,,,,,,,,,,,,,,,,,,
770,G1116,,PINK,7XL,11,,,,,,,,,,,,,,,,,,,,,,
770,G1116,,PINK,8XL,14,,,,,,,,,,,,,,,,,,,,,,
770,G1116,,PINK,XL,2,,,,,,,,,,,,,,,,,,,,,,
770,B8998,,SANGRIA,4,1,,,,,,,,,,,,,,,,,,,,,,
770,B8998,,SANGRIA,8,2,,,,,,,,,,,,,,,,,,,,,,
771,E2771,,TEAL,8,1,,,,,,,,,,,,,,,,,,,,,,
771,E2771,,TEAL,30,1,,,,,,,,,,,,,,,,,,,,,,
771,E2771,,TEAL,26,1,,,,,,,,,,,,,,,,,,,,,,
772,AA9256,,IVORY,18,1,,,,,,,,,,,,,,,,,,,,,,
772,AA9314,,IVORY,20,1,,,,,,,,,,,,,,,,,,,,,,
772,E2158,,IVORY,20,1,,,,,,,,,,,,,,,,,,,,,,
772,E1295,,TRUFFLE,6,2,,,,,,,,,,,,,,,,,,,,,,
773,E1412,,BROWN,8,5,,,,,,,,,,,,,,,,,,,,,,
773,E1412,,BROWN,4,8,,,,,,,,,,,,,,,,,,,,,,
774,E1582,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
774,AA9257,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
774,AA9271,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
774,E1295,,TEAL,20,2,,,,,,,,,,,,,,,,,,,,,,
774,E1295,,TEAL,4,2,,,,,,,,,,,,,,,,,,,,,,
774,AA222,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
775,E2774,,BLACK,2,3,,,,,,,,,,,,,,,,,,,,,,
775,E2774,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
775,E2774,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
776,AA9256,,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
776,E1340,,RED,4,2,,,,,,,,,,,,,,,,,,,,,,
776,E1127,,TRUFFLE,L,3,,,,,,,,,,,,,,,,,,,,,,
776,E1127,,TRUFFLE,M,2,,,,,,,,,,,,,,,,,,,,,,
776,E1127,,TRUFFLE,S,7,,,,,,,,,,,,,,,,,,,,,,
777,E1127,,DARK PINK,3XL,4,,,,,,,,,,,,,,,,,,,,,,
777,E1127,,DARK PINK,2XL,1,,,,,,,,,,,,,,,,,,,,,,
777,E1127,,DARK PINK,L,4,,,,,,,,,,,,,,,,,,,,,,
777,E2428,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
777,E1312,,SANGRIA,S,2,,,,,,,,,,,,,,,,,,,,,,
777,E2053,,TEAL,4,1,,,,,,,,,,,,,,,,,,,,,,
777,E2027,,WINE,12,3,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,LILAC,S,9,,,,,,,,,,,,,,,,,,,,,,
778,1116,,PINK,7XL,6,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,TRUFFLE,S,9,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,TRUFFLE,M,4,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,TRUFFLE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,TRUFFLE,6XL,5,,,,,,,,,,,,,,,,,,,,,,
778,B9000,,TRUFFLE,5XL,3,,,,,,,,,,,,,,,,,,,,,,
779,E1573,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2511,,BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E1285,,CAFE,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E1264,,CLARET,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2088,,DUSTY ROSE,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2076,,MIDNIGHT,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2121,,MIDNIGHT,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2602,,MINT,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E1931,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
779,E1931,,NAVY,14,1,,,,,,,,,,,,,,,,,,,,,,
779,E1931,,NAVY,8,1,,,,,,,,,,,,,,,,,,,,,,
779,E1931,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
779,E2081,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
779,E1379,,TEAL,4,1,,,,,,,,,,,,,,,,,,,,,,
779,E2540,,TEAL,14,1,,,,,,,,,,,,,,,,,,,,,,
779,E2540,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
779,E2076,,WINE,4,1,,,,,,,,,,,,,,,,,,,,,,
780,AA9301,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
780,AA9317,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
780,AA9320,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
781,AA9309,,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
781,AA9316,,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
781,E1696,,ROYAL,4,3,,,,,,,,,,,,,,,,,,,,,,
781,E1295,,TEAL,4,1,,,,,,,,,,,,,,,,,,,,,,
781,E1295,,TRUFFLE,4,2,,,,,,,,,,,,,,,,,,,,,,
782,E1729,,FUCHSIA,4,2,,,,,,,,,,,,,,,,,,,,,,
782,AA9254,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
782,AA9257,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
782,AA9346,,IVORY,10,1,,,,,,,,,,,,,,,,,,,,,,
783,E1676,,BLUE/PINK,4,1,,,,,,,,,,,,,,,,,,,,,,
783,E1676,,BLUE/PINK,8,1,,,,,,,,,,,,,,,,,,,,,,
783,E2498,,BLUSH,12,1,,,,,,,,,,,,,,,,,,,,,,
783,E1295,,TEAL,20,2,,,,,,,,,,,,,,,,,,,,,,
784,B8486,,BLACK/FUCHSIA,S,2,,,,,,,,,,,,,,,,,,,,,,
784,B8486,,BLACK/FUCHSIA,XL,2,,,,,,,,,,,,,,,,,,,,,,
784,B8486,,BLACK/LILAC,2XL,3,,,,,,,,,,,,,,,,,,,,,,
784,E2496,,SKY BLUE,12,1,,,,,,,,,,,,,,,,,,,,,,
784,E2498,,TEAL,8,1,,,,,,,,,,,,,,,,,,,,,,
785,E1696,,BLUE/PINK,8,1,,,,,,,,,,,,,,,,,,,,,,
785,E1696,,BLUE/PINK,12,1,,,,,,,,,,,,,,,,,,,,,,
785,E1013,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
785,E1013,,FUCHSIA,M,2,,,,,,,,,,,,,,,,,,,,,,
785,E2496,,SKY BLUE,12,1,,,,,,,,,,,,,,,,,,,,,,
785,E1939,,TEAL,2,1,,,,,,,,,,,,,,,,,,,,,,
786,E1954,,PLUM,0,1,,,,,,,,,,,,,,,,,,,,,,
786,E1954,,PLUM,6,1,,,,,,,,,,,,,,,,,,,,,,
786,E2331,,RED,8,1,,,,,,,,,,,,,,,,,,,,,,
786,B8865,,TRUFFLE,12,1,,,,,,,,,,,,,,,,,,,,,,
786,E1168,,TRUFFLE,8,1,,,,,,,,,,,,,,,,,,,,,,
786,E1371,,TRUFFLE/WHITE,3XL,1,,,,,,,,,,,,,,,,,,,,,,
786,E1371,,TRUFFLE/WHITE,2XL,1,,,,,,,,,,,,,,,,,,,,,,
786,E1371,,TRUFFLE/WHITE,L,2,,,,,,,,,,,,,,,,,,,,,,
786,E1371,,TRUFFLE/WHITE,M,1,,,,,,,,,,,,,,,,,,,,,,
786,E1371,,TRUFFLE/WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
787,E8808,,BLACK,30,1,,,,,,,,,,,,,,,,,,,,,,
787,E2436,,BROWN,2XL,1,,,,,,,,,,,,,,,,,,,,,,
787,E1270,,FUCHSIA,6,2,,,,,,,,,,,,,,,,,,,,,,
787,E2107,,LAVENDER,8,1,,,,,,,,,,,,,,,,,,,,,,
787,E2053,,PEACOCK,14,1,,,,,,,,,,,,,,,,,,,,,,
787,E1412,,ROYAL,6,1,,,,,,,,,,,,,,,,,,,,,,
787,E1696,,ROYAL,6,2,,,,,,,,,,,,,,,,,,,,,,
787,E1168,,TEAL,6,2,,,,,,,,,,,,,,,,,,,,,,
787,E1260,,TRUFFLE,6,3,,,,,,,,,,,,,,,,,,,,,,
788,E2243,,BLACK/RED,4,4,,,,,,,,,,,,,,,,,,,,,,
788,E2243,,BLACK/RED,8,1,,,,,,,,,,,,,,,,,,,,,,
788,E2243,,BLACK/RED,12,2,,,,,,,,,,,,,,,,,,,,,,
788,E2243,,BLACK/RED,16,5,,,,,,,,,,,,,,,,,,,,,,
788,E2243,,BLACK/RED,18,1,,,,,,,,,,,,,,,,,,,,,,
788,E1168,,TRUFFLE,M,3,,,,,,,,,,,,,,,,,,,,,,
789,E1531,,CORAL,24,1,,,,,,,,,,,,,,,,,,,,,,
789,E2296,,GREEN/PURPLE,10,1,,,,,,,,,,,,,,,,,,,,,,
789,E1696,,ROYAL,6,4,,,,,,,,,,,,,,,,,,,,,,
789,E1696,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
789,E1696,,ROYAL,10,1,,,,,,,,,,,,,,,,,,,,,,
789,E2210,,SILVER,12,2,,,,,,,,,,,,,,,,,,,,,,
789,E2210,,SILVER,14,2,,,,,,,,,,,,,,,,,,,,,,
789,E2210,,SILVER,16,2,,,,,,,,,,,,,,,,,,,,,,
789,E2210,,SILVER,20,2,,,,,,,,,,,,,,,,,,,,,,
790,E1340,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
790,E2075,,MIDNIGHT,12,3,,,,,,,,,,,,,,,,,,,,,,
790,E2075,,MIDNIGHT,4,2,,,,,,,,,,,,,,,,,,,,,,
790,E2075,,MIDNIGHT,0,3,,,,,,,,,,,,,,,,,,,,,,
790,BZ570,,TRUFFLE,7XL,13,,,,,,,,,,,,,,,,,,,,,,
790,BZ570,,TRUFFLE,6XL,5,,,,,,,,,,,,,,,,,,,,,,
790,BZ570,,TRUFFLE,5XL,1,,,,,,,,,,,,,,,,,,,,,,
791,E1340,,BLACK,12,1,,,,,,,,,,,,,,,,,,,,,,
791,B8486,,BLACK/LILAC,S,3,,,,,,,,,,,,,,,,,,,,,,
791,B8486,,BLACK/LILAC,3XL,2,,,,,,,,,,,,,,,,,,,,,,
791,E2344,,BLACK/NUDE,8,2,,,,,,,,,,,,,,,,,,,,,,
791,E2344,,BLACK/NUDE,0,1,,,,,,,,,,,,,,,,,,,,,,
791,E2344,,BLACK/NUDE,4,7,,,,,,,,,,,,,,,,,,,,,,
791,E2107,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
791,E2107,,NAVY,8,2,,,,,,,,,,,,,,,,,,,,,,
792,E1838,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
792,E1838,,BLACK,16,1,,,,,,,,,,,,,,,,,,,,,,
792,E1265,,BLUE,M,1,,,,,,,,,,,,,,,,,,,,,,
792,E1168,,LILAC,6,1,,,,,,,,,,,,,,,,,,,,,,
792,E1502,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
792,E1885,,NAVY,16,1,,,,,,,,,,,,,,,,,,,,,,
792,E2053,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
792,E2136,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
792,E2593,,NAVY,18,1,,,,,,,,,,,,,,,,,,,,,,
792,E1531,,POOL,6,2,,,,,,,,,,,,,,,,,,,,,,
792,E1168,,SAGE,6,2,,,,,,,,,,,,,,,,,,,,,,
792,E1260,,SKY BLUE,6,2,,,,,,,,,,,,,,,,,,,,,,
792,AA222,,WHITE,6,3,,,,,,,,,,,,,,,,,,,,,,
793,E1838,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
793,E2403,,BLACK,24,1,,,,,,,,,,,,,,,,,,,,,,
793,E1778,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
793,E1778,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
793,E2317,,NAVY,10,1,,,,,,,,,,,,,,,,,,,,,,
793,E2701,,ROSE,16,1,,,,,,,,,,,,,,,,,,,,,,
793,E2494,,SANGRIA,4,1,,,,,,,,,,,,,,,,,,,,,,
793,B8588,,SKY BLUE,XL,1,,,,,,,,,,,,,,,,,,,,,,
793,B8608,,SKY BLUE,2XL,2,,,,,,,,,,,,,,,,,,,,,,
793,B8608,,SKY BLUE,XL,1,,,,,,,,,,,,,,,,,,,,,,
793,B8608,,SKY BLUE,M,1,,,,,,,,,,,,,,,,,,,,,,
793,B8608,,SKY BLUE,3XL,1,,,,,,,,,,,,,,,,,,,,,,
793,AA9270,,WHITE/NAVY,24,2,,,,,,,,,,,,,,,,,,,,,,
793,AA9270,,WHITE/NAVY,26,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,0,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,2,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,4,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,6,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,8,1,,,,,,,,,,,,,,,,,,,,,,
794,E1954,,PLUM,16,1,,,,,,,,,,,,,,,,,,,,,,
795,E2497,,BLUSH,4,1,,,,,,,,,,,,,,,,,,,,,,
795,E2497,,BLUSH,8,1,,,,,,,,,,,,,,,,,,,,,,
795,E1032,,PISTACHIO,M,1,,,,,,,,,,,,,,,,,,,,,,
795,E1032,,PISTACHIO,8,2,,,,,,,,,,,,,,,,,,,,,,
795,B8998,,WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
795,B8998,,WHITE,M,2,,,,,,,,,,,,,,,,,,,,,,
795,B8998,,WHITE,L,2,,,,,,,,,,,,,,,,,,,,,,
796,E2493,,AQUA,8,1,,,,,,,,,,,,,,,,,,,,,,
796,E2493,,AQUA,6,1,,,,,,,,,,,,,,,,,,,,,,
796,E2500,,BLUSH,16,1,,,,,,,,,,,,,,,,,,,,,,
796,E1032,,PISTACHIO,S,3,,,,,,,,,,,,,,,,,,,,,,
797,E2433,,BLACK/PRINT,2,3,,,,,,,,,,,,,,,,,,,,,,
797,E2433,,BLACK/PRINT,12,1,,,,,,,,,,,,,,,,,,,,,,
797,E1918,,BOTTLE GREEN,2,1,,,,,,,,,,,,,,,,,,,,,,
797,E2053,,NAVY,18,1,,,,,,,,,,,,,,,,,,,,,,
797,E1024,,PERSIMMON,2XL,1,,,,,,,,,,,,,,,,,,,,,,
797,E1024,,PERSIMMON,3XL,3,,,,,,,,,,,,,,,,,,,,,,
797,B8998,,WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
797,B8998,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
798,E1024,,PERSIMMON,S,12,,,,,,,,,,,,,,,,,,,,,,
798,E1024,,PERSIMMON,M,7,,,,,,,,,,,,,,,,,,,,,,
798,BZ570,,TURQUOISE,4XL,2,,,,,,,,,,,,,,,,,,,,,,
798,BZ570,,TURQUOISE,6XL,2,,,,,,,,,,,,,,,,,,,,,,
798,BZ570,,TURQUOISE,7XL,2,,,,,,,,,,,,,,,,,,,,,,
798,BZ570,,TURQUOISE,8XL,5,,,,,,,,,,,,,,,,,,,,,,
799,E2610,,CHAMPAGNE,18,2,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,24,2,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,12,2,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,S,2,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,8,2,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,2XL,1,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,3XL,1,,,,,,,,,,,,,,,,,,,,,,
799,E1013,,LILAC,30,2,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,40,1,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,38,2,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,22,1,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,4,2,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,6,2,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,8,2,,,,,,,,,,,,,,,,,,,,,,
800,B8998,,CORAL,12,2,,,,,,,,,,,,,,,,,,,,,,
800,E1918,,GREEN,0,1,,,,,,,,,,,,,,,,,,,,,,
800,E2016,,RED,0,1,,,,,,,,,,,,,,,,,,,,,,
801,E1696,,BLACK,12,3,,,,,,,,,,,,,,,,,,,,,,
801,E1796,,NAVY,6,5,,,,,,,,,,,,,,,,,,,,,,
801,E1796,,NAVY,4,5,,,,,,,,,,,,,,,,,,,,,,
801,E1796,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,BURGUNDY,8,1,,,,,,,,,,,,,,,,,,,,,,
802,E1918,,GREEN,2,1,,,,,,,,,,,,,,,,,,,,,,
802,E1918,,GREEN,4,1,,,,,,,,,,,,,,,,,,,,,,
802,E1303,,GREY,6,1,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,NAVY,16,1,,,,,,,,,,,,,,,,,,,,,,
802,E1326,,NAVY,M,1,,,,,,,,,,,,,,,,,,,,,,
802,E1381,,PURPLE,8,1,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,SAGE,16,2,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,SAGE,6,1,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,TEAL,16,1,,,,,,,,,,,,,,,,,,,,,,
802,E1168,,TRUFFLE,16,1,,,,,,,,,,,,,,,,,,,,,,
803,4386,,BLACK,L,1,,,,,,,,,,,,,,,,,,,,,,
803,E1895,,BLACK,18,4,,,,,,,,,,,,,,,,,,,,,,
803,E2110,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
803,E2578,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
803,2260,,BLACK/RED,4,1,,,,,,,,,,,,,,,,,,,,,,
803,E2327,,BLACK/RED,0-24,1,,,,,,,,,,,,,,,,,,,,,,
803,B8654,,FUCHSIA,2XL,1,,,,,,,,,,,,,,,,,,,,,,
803,E2118,,FUCHSIA,14,1,,,,,,,,,,,,,,,,,,,,,,
803,E2252,,PURPLE,0-20,1,,,,,,,,,,,,,,,,,,,,,,
803,E1385,,RED,16,2,,,,,,,,,,,,,,,,,,,,,,
803,E1385,,RED,20,1,,,,,,,,,,,,,,,,,,,,,,
803,E2701,,ROSE,18,1,,,,,,,,,,,,,,,,,,,,,,
803,E1683,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
804,E1904,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
804,E1904,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
804,E1904,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
804,E2366,,BLACK/GOLD,12,1,,,,,,,,,,,,,,,,,,,,,,
804,E2318,,BLUE,10,1,,,,,,,,,,,,,,,,,,,,,,
804,E2258,,CHARCOAL,14,1,,,,,,,,,,,,,,,,,,,,,,
804,E2774,,IVORY,18,1,,,,,,,,,,,,,,,,,,,,,,
804,E2561,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
805,4386,,BLACK,L,1,,,,,,,,,,,,,,,,,,,,,,
805,E1930,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
805,E1950,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
805,E2602,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
805,E2366,,BLACK/GOLD,10,2,,,,,,,,,,,,,,,,,,,,,,
805,E2366,,BLACK/GOLD,2,1,,,,,,,,,,,,,,,,,,,,,,
805,E2366,,BLACK/GOLD,16,1,,,,,,,,,,,,,,,,,,,,,,
805,E2243,,BLACK/RED,16,1,,,,,,,,,,,,,,,,,,,,,,
805,E2514,,EMERALD,6,1,,,,,,,,,,,,,,,,,,,,,,
805,E2545,,GREEN,18,1,,,,,,,,,,,,,,,,,,,,,,
805,E2701,,ROSE,14,1,,,,,,,,,,,,,,,,,,,,,,
805,E2531,,ROYAL,18,1,,,,,,,,,,,,,,,,,,,,,,
805,E1312,,SILVER,3XL,1,,,,,,,,,,,,,,,,,,,,,,
806,E1729,,BANANA,20,1,,,,,,,,,,,,,,,,,,,,,,
806,E2031,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
806,E1573,,CORAL,12,1,,,,,,,,,,,,,,,,,,,,,,
806,E2449,,GREEN,2,1,,,,,,,,,,,,,,,,,,,,,,
806,E1796,,LAVENDER,12,1,,,,,,,,,,,,,,,,,,,,,,
806,E2144,,MINT,2,1,,,,,,,,,,,,,,,,,,,,,,
806,E1264,,ORANGE,S,1,,,,,,,,,,,,,,,,,,,,,,
806,E1548,,PINK,10,1,,,,,,,,,,,,,,,,,,,,,,
806,E1593,,POOL,10,1,,,,,,,,,,,,,,,,,,,,,,
806,E1762,,PURPLE,10,1,,,,,,,,,,,,,,,,,,,,,,
806,E2781,,RED,20,1,,,,,,,,,,,,,,,,,,,,,,
806,E2775,,ROYAL,18,1,,,,,,,,,,,,,,,,,,,,,,
807,E2256,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
807,E2572,,BLACK,20,1,,,,,,,,,,,,,,,,,,,,,,
807,E1013,,CLARET,10,7,,,,,,,,,,,,,,,,,,,,,,
807,E1573,,CORAL,12,1,,,,,,,,,,,,,,,,,,,,,,
807,E1264,,LILAC,12,1,,,,,,,,,,,,,,,,,,,,,,
807,E1285,,PURPLE,S,1,,,,,,,,,,,,,,,,,,,,,,
807,E1285,,PURPLE,L,1,,,,,,,,,,,,,,,,,,,,,,
807,E1696,,RED,10,1,,,,,,,,,,,,,,,,,,,,,,
807,E1573,,SKY BLUE,14,1,,,,,,,,,,,,,,,,,,,,,,
807,E1379,,WATERMELON,6,1,,,,,,,,,,,,,,,,,,,,,,
807,E2781,,YELLOW,18,1,,,,,,,,,,,,,,,,,,,,,,
808,F1116,,APPLE,7XL,1,,,,,,,,,,,,,,,,,,,,,,
808,F1116,,APPLE,M,1,,,,,,,,,,,,,,,,,,,,,,
808,E1796,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
808,E1796,,BLACK,10,2,,,,,,,,,,,,,,,,,,,,,,
808,E1950,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
808,E2328,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
808,E1387,,GREEN,4,6,,,,,,,,,,,,,,,,,,,,,,
808,B8865,,PURPLE,8XL,1,,,,,,,,,,,,,,,,,,,,,,
809,E1387,,PINK,8,2,,,,,,,,,,,,,,,,,,,,,,
809,E1387,,PINK,24,3,,,,,,,,,,,,,,,,,,,,,,
809,E1387,,PINK,4,1,,,,,,,,,,,,,,,,,,,,,,
809,E2701,,ROSE,14,1,,,,,,,,,,,,,,,,,,,,,,
810,E1371,,APPLERED WHITE,S,2,,,,,,,,,,,,,,,,,,,,,,
810,E1371,,APPLERED WHITE,M,1,,,,,,,,,,,,,,,,,,,,,,
810,E2072,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
810,E2366,,BLACK/GOLD,10,1,,,,,,,,,,,,,,,,,,,,,,
810,B9000,,BURGUNDY,6XL,2,,,,,,,,,,,,,,,,,,,,,,
810,E2060,,MIDNIGHT,2,1,,,,,,,,,,,,,,,,,,,,,,
810,E2060,,MIDNIGHT,14,1,,,,,,,,,,,,,,,,,,,,,,
810,E2060,,MIDNIGHT,12,1,,,,,,,,,,,,,,,,,,,,,,
810,E2060,,MIDNIGHT,6,2,,,,,,,,,,,,,,,,,,,,,,
810,E2060,,MIDNIGHT,10,3,,,,,,,,,,,,,,,,,,,,,,
810,570,,WHITE,5XL,4,,,,,,,,,,,,,,,,,,,,,,
810,570,,WHITE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
811,E2436,,BLACK PRINT,12,2,,,,,,,,,,,,,,,,,,,,,,
811,E1259,,GOLD,3XL,1,,,,,,,,,,,,,,,,,,,,,,
811,E1833,,PURPLE/GOLD,2-24,1,,,,,,,,,,,,,,,,,,,,,,
812,E1465,,PURPLE,4,1,,,,,,,,,,,,,,,,,,,,,,
812,E1465,,PURPLE,8,1,,,,,,,,,,,,,,,,,,,,,,
813,E1089,,CORAL,S,2,,,,,,,,,,,,,,,,,,,,,,
813,E1089,,CORAL,2XL,1,,,,,,,,,,,,,,,,,,,,,,
813,E1089,,CORAL,3XL,1,,,,,,,,,,,,,,,,,,,,,,
813,E1089,,CORAL,L,3,,,,,,,,,,,,,,,,,,,,,,
813,E1089,,CORAL,M,3,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,3XL,7,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,2XL,4,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,S,3,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,L,1,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,XL,5,,,,,,,,,,,,,,,,,,,,,,
813,E1068,,KIWI,M,7,,,,,,,,,,,,,,,,,,,,,,
814,B8486,,BLACK/LILAC,2XL,2,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,M,1,,,,,,,,,,,,,,,,,,,,,,
