Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Box (product.metafields.custom.box),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Display technology (product.metafields.shopify.display-technology),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Test format (product.metafields.shopify.test-format),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
f1116,,,,,,,,,SKY BLUE,,,34.0,,,,,F1116_SKY BLUE_34,0.0,shopify,35,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,SKY BLUE,,,38.0,,,,,F1116_SKY BLUE_38,0.0,shopify,9,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,SKY BLUE,,,40.0,,,,,F1116_SKY BLUE_40,0.0,shopify,12,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,TRUFFLE,,,10.0,,,,,F1116_TRUFFLE_10,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,TRUFFLE,,,34.0,,,,,F1116_TRUFFLE_34,0.0,shopify,10,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,TRUFFLE,,,38.0,,,,,F1116_TRUFFLE_38,0.0,shopify,6,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,TRUFFLE,,,40.0,,,,,F1116_TRUFFLE_40,0.0,shopify,8,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,WHITE,,,34.0,,,,,F1116_WHITE_34,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
f1116,,,,,,,,,WHITE,,,40.0,,,,,F1116_WHITE_40,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,MILANO FORMALS Gala/ pageant E2786,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Gala/ pageant,"PURPLE, PURPLE Gala/ pageant",true,Color,PURPLE,,Size,2.0,,,,,E2786_PURPLE_2,0.0,shopify,1,deny,manual,732.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2786_Purple_1_3e64c8e7-9663-499e-bc96-91f7fb13864f.png?v=1727882886,1,MILANO FORMALS e2786 PURPLE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2786,,,,,,,,,PURPLE,,,6.0,,,,,E2786_PURPLE_6,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,8.0,,,,,E2786_PURPLE_8,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,10.0,,,,,E2786_PURPLE_10,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,12.0,,,,,E2786_PURPLE_12,0.0,shopify,4,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,14.0,,,,,E2786_PURPLE_14,0.0,shopify,5,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,16.0,,,,,E2786_PURPLE_16,0.0,shopify,4,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,18.0,,,,,E2786_PURPLE_18,0.0,shopify,5,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2786,,,,,,,,,PURPLE,,,20.0,,,,,E2786_PURPLE_20,0.0,shopify,2,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2785,MILANO FORMALS Gala/ pageant E2785,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Gala/ pageant,"GOLD, GOLD Gala/ pageant",true,Color,GOLD,,Size,4.0,,,,,E2785_GOLD_4,0.0,shopify,1,deny,manual,732.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2785_Gold_1_5e173dd9-af40-40b6-b834-48e9c6f61cef.png?v=1727882883,1,MILANO FORMALS e2785 GOLD,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2785,,,,,,,,,GOLD,,,6.0,,,,,E2785_GOLD_6,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2785,,,,,,,,,GOLD,,,8.0,,,,,E2785_GOLD_8,0.0,shopify,4,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2785,,,,,,,,,GOLD,,,12.0,,,,,E2785_GOLD_12,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2785,,,,,,,,,GOLD,,,14.0,,,,,E2785_GOLD_14,0.0,shopify,2,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2774,MILANO FORMALS Ball Gown/Quinceanera E2774,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"BLACK, BLACK Ball Gown/Quinceanera",true,Color,BLACK,,Size,2.0,,,,,E2774_BLACK_2,0.0,shopify,7,deny,manual,732.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2774_Black_1_237ce2b3-d19d-4312-815c-b0cfbf67155d.png?v=1727882880,1,MILANO FORMALS e2774 IVORY,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2774,,,,,,,,,BLACK,,,6.0,,,,,E2774_BLACK_6,0.0,shopify,7,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2774,,,,,,,,,BLACK,,,8.0,,,,,E2774_BLACK_8,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2774,,,,,,,,,BLACK,,,10.0,,,,,E2774_BLACK_10,0.0,shopify,2,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2774,,,,,,,,,IVORY,,,18.0,,,,,E2774_IVORY_18,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2773,MILANO FORMALS Elegant Evening E2773,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"LIGHT GOLD, LIGHT GOLD Elegant Evening",true,Color,LIGHT GOLD,,Size,2.0,,,,,E2773_LIGHT GOLD_2,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2773_Light-Gold_1_d887c46d-3373-4c9f-a59a-be992c42f84b.png?v=1727882877,1,MILANO FORMALS e2773 LIGHT GOLD,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2773,,,,,,,,,LIGHT GOLD,,,4.0,,,,,E2773_LIGHT GOLD_4,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2773,,,,,,,,,LIGHT GOLD,,,6.0,,,,,E2773_LIGHT GOLD_6,0.0,shopify,2,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2773,,,,,,,,,LIGHT GOLD,,,10.0,,,,,E2773_LIGHT GOLD_10,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2773,,,,,,,,,LIGHT GOLD,,,12.0,,,,,E2773_LIGHT GOLD_12,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2773,,,,,,,,,LIGHT GOLD,,,16.0,,,,,E2773_LIGHT GOLD_16,0.0,shopify,3,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,MILANO FORMALS Gala/ pageant E2770,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Gala/ pageant,"RED, RED Gala/ pageant",true,Color,RED,,Size,4.0,,,,,E2770_RED_4,0.0,shopify,4,deny,manual,497.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2770_Red_1_07774480-2c04-4560-9ba9-957ff5878c2f.png?v=1727882874,1,MILANO FORMALS e2770 RED,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2770,,,,,,,,,RED,,,6.0,,,,,E2770_RED_6,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,,,,,,,,,RED,,,8.0,,,,,E2770_RED_8,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,,,,,,,,,RED,,,12.0,,,,,E2770_RED_12,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,,,,,,,,,RED,,,16.0,,,,,E2770_RED_16,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,,,,,,,,,RED,,,18.0,,,,,E2770_RED_18,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2770,,,,,,,,,RED,,,20.0,,,,,E2770_RED_20,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2769,MILANO FORMALS Gala/ pageant E2769,"<p>This is a Gala/ pageant dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Gala/ pageant,"ROYAL, ROYAL Gala/ pageant",true,Color,ROYAL,,Size,16.0,,,,,E2769_ROYAL_16,0.0,shopify,1,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2769_Royal_1_424cf490-2a29-44d8-b244-5c6671912a0c.png?v=1727882871,1,MILANO FORMALS e2769 ROYAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2768,MILANO FORMALS Elegant Evening E2768,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"NAVY, NAVY Elegant Evening",true,Color,NAVY,,Size,0.0,,,,,E2768_NAVY_0,0.0,shopify,1,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2768_Navy_1_bd885239-7408-4f84-80a5-3ea6840b6d4c.png?v=1727882868,1,MILANO FORMALS e2768 ROYAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2768,,,,,,,,,NAVY,,,2.0,,,,,E2768_NAVY_2,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2768,,,,,,,,,NAVY,,,18.0,,,,,E2768_NAVY_18,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2768,,,,,,,,,ROYAL,,,10.0,,,,,E2768_ROYAL_10,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2767,MILANO FORMALS Embellished E2767,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Embellished,"WINE, WINE Embellished",true,Color,WINE,,Size,12.0,,,,,E2767_WINE_12,0.0,shopify,1,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2767_Wine_1_d1b127d4-6b6f-4920-8fe8-48628abbe1b2.png?v=1727882866,1,MILANO FORMALS e2767 WINE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2767,,,,,,,,,WINE,,,16.0,,,,,E2767_WINE_16,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2767,,,,,,,,,WINE,,,18.0,,,,,E2767_WINE_18,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2764,MILANO FORMALS Prom E2764,"<p>This is a Prom dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Prom,"ROYAL, ROYAL Prom",true,Color,ROYAL,,Size,14.0,,,,,E2764_ROYAL_14,0.0,shopify,1,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2764_Royal_1_66160455-3a09-4e1b-b5e4-338c15de5e90.png?v=1727882863,1,MILANO FORMALS e2764 ROYAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2764,,,,,,,,,ROYAL,,,16.0,,,,,E2764_ROYAL_16,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2754,MILANO FORMALS Prom E2754,"<p>This is a Prom dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Prom,"NAVY, NAVY Prom",true,Color,NAVY,,Size,12.0,,,,,E2754_NAVY_12,0.0,shopify,5,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2754_Navy_1_81610f8b-0f95-4239-b312-a2d94c927cfb.png?v=1727882860,1,MILANO FORMALS e2754 NAVY,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2754,,,,,,,,,NAVY,,,16.0,,,,,E2754_NAVY_16,0.0,shopify,4,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2754,,,,,,,,,NAVY,,,20.0,,,,,E2754_NAVY_20,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2753,MILANO FORMALS Elegant Evening E2753,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"SKY BLUE, SKY BLUE Elegant Evening",true,Color,SKY BLUE,,Size,6.0,,,,,E2753_SKY BLUE_6,0.0,shopify,1,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2753_Turquoise_1_798ce950-f3df-4a4b-9ae1-bb8146c049e0.png?v=1727882857,1,MILANO FORMALS e2753 TURQUOISE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2753,,,,,,,,,TURQUOISE,,,6.0,,,,,E2753_TURQUOISE_6,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2753,,,,,,,,,TURQUOISE,,,8.0,,,,,E2753_TURQUOISE_8,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2753,,,,,,,,,TURQUOISE,,,14.0,,,,,E2753_TURQUOISE_14,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2753,,,,,,,,,TURQUOISE,,,24.0,,,,,E2753_TURQUOISE_24,0.0,shopify,5,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,MILANO FORMALS Elegant Evening E2752,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"GREEN, GREEN Elegant Evening",true,Color,GREEN,,Size,2.0,,,,,E2752_GREEN_2,0.0,shopify,2,deny,manual,595.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2752_Green_1_87229632-d3d7-442b-a83d-8b739568f441.png?v=1727882854,1,MILANO FORMALS e2752 GREEN,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2752,,,,,,,,,GREEN,,,6.0,,,,,E2752_GREEN_6,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,8.0,,,,,E2752_GREEN_8,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,10.0,,,,,E2752_GREEN_10,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,12.0,,,,,E2752_GREEN_12,0.0,shopify,7,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,14.0,,,,,E2752_GREEN_14,0.0,shopify,4,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,16.0,,,,,E2752_GREEN_16,0.0,shopify,6,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,18.0,,,,,E2752_GREEN_18,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2752,,,,,,,,,GREEN,,,20.0,,,,,E2752_GREEN_20,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,MILANO FORMALS Ball Gown/Quinceanera E2708,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"BLACK, BLACK Ball Gown/Quinceanera",true,Color,BLACK,,Size,6.0,,,,,E2708_BLACK_6,0.0,shopify,11,deny,manual,732.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2708_Navy_1_47c7ec5c-a4ec-47ff-a682-03b1862d6ccf.png?v=1727882851,1,MILANO FORMALS e2708 NAVY,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2708,,,,,,,,,BLACK,,,10.0,,,,,E2708_BLACK_10,0.0,shopify,2,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,BLACK,,,12.0,,,,,E2708_BLACK_12,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,BLACK,,,14.0,,,,,E2708_BLACK_14,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,BLACK/PRINT,,,10.0,,,,,E2708_BLACK/PRINT_10,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,NAVY,,,2.0,,,,,E2708_NAVY_2,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,NAVY,,,6.0,,,,,E2708_NAVY_6,0.0,shopify,5,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,NAVY,,,10.0,,,,,E2708_NAVY_10,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2708,,,,,,,,,NAVY,,,16.0,,,,,E2708_NAVY_16,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2705,MILANO FORMALS Ball Gown/Quinceanera E2705,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"GOLD, GOLD Ball Gown/Quinceanera",true,Color,GOLD,,Size,14.0,,,,,E2705_GOLD_14,0.0,shopify,1,deny,manual,707.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2705_Gold_1_b17c9fce-4bb2-4066-9ae4-0e7f506d9c3e.png?v=1727882848,1,MILANO FORMALS e2705 GOLD,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2701,MILANO FORMALS Ball Gown/Quinceanera E2701,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"ROSE, ROSE Ball Gown/Quinceanera",true,Color,ROSE,,Size,0.0,,,,,E2701_ROSE_0,0.0,shopify,1,deny,manual,732.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2701_Rose_1_f94b5b41-b48a-4882-a7a7-94a3818e57c6.png?v=1727882844,1,MILANO FORMALS e2701 ROSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2701,,,,,,,,,ROSE,,,2.0,,,,,E2701_ROSE_2,0.0,shopify,1,deny,manual,732.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,6.0,,,,,E2701_ROSE_6,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,8.0,,,,,E2701_ROSE_8,0.0,shopify,1,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,10.0,,,,,E2701_ROSE_10,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,12.0,,,,,E2701_ROSE_12,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,14.0,,,,,E2701_ROSE_14,0.0,shopify,4,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,16.0,,,,,E2701_ROSE_16,0.0,shopify,3,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2701,,,,,,,,,ROSE,,,18.0,,,,,E2701_ROSE_18,0.0,shopify,2,deny,manual,595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
