BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
333,E1730,MILANO FORMALS,BURNT ORANGE,20,2,,3032,,39.99,,,,,20
333,E1730,MILANO FORMALS,BURNT ORANGE,24,3,,3032,,39.99,,,,,24
360,E1730,MILANO FORMALS,CHARCOAL,24,1,,3032,,39.99,,,,,24
418,E1730,MILANO FORMALS,ROYAL,4,1,,3033,,118,,,,,4
531,E1730,MILANO FORMALS,ROYAL,8,1,,3735,,39.99,,,,,8
15,E1745,MILANO FORMALS,TURQUOISE/GREEN,12,7,,3033,,,,,,,12
35,E1745,MILANO FORMALS,TURQUOISE/GREEN,10,5,,3033,,,,,,,10
855,E1753,MILANO FORMALS,TURQUOISE,24,1,,3240,,,,,,,24
855,E1761,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
485,E1762,MILANO FORMALS,PURPLE,2,1,,3240,,,,,,,2
485,E1762,MILANO FORMALS,PURPLE,4,8,,3240,,,,,,,4
485,E1762,MILANO FORMALS,PURPLE,6,9,,3240,,,,,,,6
485,E1762,MILANO FORMALS,PURPLE,8,4,,3240,,,,,,,8
485,E1762,MILANO FORMALS,PURPLE,10,1,,3240,,,,,,,10
485,E1762,MILANO FORMALS,PURPLE,12,2,,3240,,,,,,,12
603,E1762,MILANO FORMALS,PURPLE,4,1,,3735,,,,,,,4
806,E1762,MILANO FORMALS,PURPLE,10,1,,3240,,,,,,,10
694,E1767,MILANO FORMALS,BLACK,4,1,,3733,,,,,,,4
699,E1767,MILANO FORMALS,BLACK/SILVER,4,2,,3733,,,,,,,4
427,E1774,MILANO FORMALS,POWDER BLUE,8,1,,3033,,,,,,,8
271,E1778,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
793,E1778,MILANO FORMALS,NAVY,0,1,,3240,,,,,,,0
793,E1778,MILANO FORMALS,NAVY,2,1,,3240,,,,,,,2
285,E1786,MILANO FORMALS,PURPLE,18,1,,3032,,,,,,,18
44,E1795,MILANO FORMALS,NAVY,4,4,,3033,,,,,,,4
135,E1795,MILANO FORMALS,BISCOTTI,6,1,,3033,,,,,,,6
147,E1795,MILANO FORMALS,BISCOTTI,,,,3033,,,,,,,
242,E1795,MILANO FORMALS,BISCOTTI,2,1,,3032,,,,,,,2
330,E1795,MILANO FORMALS,NAVY,2,2,,3032,,119,,,,,2
330,E1795,MILANO FORMALS,NAVY,2,1,,3032,,199,,,,,2
561,E1795,MILANO FORMALS,IVORY,14,1,,3735,,,,,,,14
848,E1795,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
62,E1796,MILANO FORMALS,BLACK,4,1,,3033,,,,,,,4
121,E1796,MILANO FORMALS,BISCOTTI,4,6,,3033,,,,,,,4
121,E1796,MILANO FORMALS,BISCOTTI,8,1,,3033,,,,,,,8
123,E1796,MILANO FORMALS,IVORY,2,1,,3033,,,,,,,2
206,E1796,MILANO FORMALS,BISCOTTI,4,5,,3033,,,,,,,4
206,E1796,MILANO FORMALS,BISCOTTI,8,2,,3033,,,,,,,8
244,E1796,MILANO FORMALS,BISCOTTI,8,2,,3032,,,,,,,8
267,E1796,MILANO FORMALS,NAVY,2,1,,3032,,,,,,,2
294,E1796,MILANO FORMALS,BLACK,4,1,,3032,,,,,,,4
300,E1796,MILANO FORMALS,BISCOTTI,4,4,,3032,,,,,,,4
300,E1796,MILANO FORMALS,BISCOTTI,8,4,,3032,,,,,,,8
334,E1796,MILANO FORMALS,BISCOTTI,8,2,,3032,,,,,,,8
336,E1796,MILANO FORMALS,BISCOTTI,8,3,,3032,,,,,,,8
360,E1796,MILANO FORMALS,BISCOTTI,6,1,,3032,,249,,,,,6
361,E1796,MILANO FORMALS,BLACK,6,1,,3032,,249,,,,,6
361,E1796,MILANO FORMALS,BISCOTTI,8,1,,3032,,,,,,,8
405,E1796,MILANO FORMALS,NAVY,4,1,,3033,,,,,,,4
405,E1796,MILANO FORMALS,NAVY,6,2,,3033,,,,,,,6
405,E1796,MILANO FORMALS,NAVY,8,1,,3033,,,,,,,8
405,E1796,MILANO FORMALS,NAVY,12,2,,3033,,,,,,,12
405,E1796,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
406,E1796,MILANO FORMALS,BISCOTTI,4,2,,3033,,,,,,,4
406,E1796,MILANO FORMALS,BISCOTTI,6,2,,3033,,,,,,,6
406,E1796,MILANO FORMALS,BISCOTTI,20,2,,3033,,,,,,,20
406,E1796,MILANO FORMALS,BISCOTTI,22,1,,3033,,,,,,,22
503,E1796,MILANO FORMALS,BLACK,10,2,,3240,,,,,,,10
709,E1796,MILANO FORMALS,BISCOTTI,8,1,,3733,,,,,,,8
712,E1796,MILANO FORMALS,NAVY,4,2,,3733,,,,,,,4
712,E1796,MILANO FORMALS,NAVY,6,3,,3733,,,,,,,6
801,E1796,MILANO FORMALS,NAVY,4,5,,3240,,,,,,,4
801,E1796,MILANO FORMALS,NAVY,6,5,,3240,,,,,,,6
801,E1796,MILANO FORMALS,NAVY,12,1,,3240,,,,,,,12
806,E1796,MILANO FORMALS,LAVENDER,12,1,,3240,,,,,,,12
808,E1796,MILANO FORMALS,BLACK,6,2,,3240,,,,,,,6
808,E1796,MILANO FORMALS,BLACK,10,2,,3240,,,,,,,10
845,E1796,MILANO FORMALS,BLACK,6,2,,3240,,,,,,,6
848,E1796,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
848,E1796,MILANO FORMALS,NAVY,6,1,,3240,,,,,,,6
848,E1796,MILANO FORMALS,BISCOTTI,4,2,,3240,,,,,,,4
849,E1796,MILANO FORMALS,LAVENDER,2,1,,3240,,,,,,,2
4,E1799,MILANO FORMALS,FUCHSIA,6,2,,3033,,,,,,,6
19,E1799,MILANO FORMALS,FUCHSIA,8,6,,3033,,,,,,,8
33,E1799,MILANO FORMALS,TEAL,4,2,,3033,,,,,,,4
33,E1799,MILANO FORMALS,TEAL,10,1,,3033,,,,,,,10
33,E1799,MILANO FORMALS,TEAL,16,1,,3033,,,,,,,16
42,E1799,MILANO FORMALS,GREY,2,1,,3033,,,,,,,2
59,E1799,MILANO FORMALS,TEAL,12,1,,3033,,,,,,,12
123,E1799,MILANO FORMALS,TEAL,2,1,,3033,,,,,,,2
139,E1799,MILANO FORMALS,TEAL,4,1,,3033,,,,,,,4
139,E1799,MILANO FORMALS,TEAL,6,3,,3033,,,,,,,6
139,E1799,MILANO FORMALS,TEAL,8,5,,3033,,,,,,,8
139,E1799,MILANO FORMALS,TEAL,10,5,,3033,,,,,,,10
139,E1799,MILANO FORMALS,TEAL,12,2,,3033,,,,,,,12
139,E1799,MILANO FORMALS,TEAL,14,1,,3033,,,,,,,14
156,E1799,MILANO FORMALS,TEAL,6,2,,3033,,,,,,,6
164,E1799,MILANO FORMALS,TEAL,8,3,,3033,,,,,,,8
205,E1799,MILANO FORMALS,TEAL,4,1,,3033,,,,,,,4
241,E1799,MILANO FORMALS,TEAL,10,1,,3032,,,,,,,10
261,E1799,MILANO FORMALS,LILAC,2,6,,3032,,,,,,,2
261,E1799,MILANO FORMALS,LILAC,4,5,,3032,,,,,,,4
265,E1799,MILANO FORMALS,TEAL,14,2,,3032,,,,,,,14
267,E1799,MILANO FORMALS,LILAC,2,1,,3032,,,,,,,2
267,E1799,MILANO FORMALS,LILAC,4,1,,3032,,,,,,,4
294,E1799,MILANO FORMALS,LILAC,4,1,,3032,,,,,,,4
295,E1799,MILANO FORMALS,LILAC,4,7,,3032,,,,,,,4
306,E1799,MILANO FORMALS,TEAL,4,1,,3032,,,,,,,4
306,E1799,MILANO FORMALS,TEAL,12,3,,3032,,,,,,,12
309,E1799,MILANO FORMALS,TEAL,12,4,,3032,,,,,,,12
320,E1799,MILANO FORMALS,TEAL,22,2,,3032,,199,,,,,22
329,E1799,MILANO FORMALS,TEAL,6,1,,3032,,,,,,,6
335,E1799,MILANO FORMALS,TEAL,6,2,,3032,,199,,,,,6
426,E1799,MILANO FORMALS,LILAC,10,1,,3033,,,,,,,10
440,E1799,MILANO FORMALS,LILAC,6,1,,3033,,,,,,,6
469,E1799,MILANO FORMALS,LILAC,6,1,,3033,,,,,,,6
554,E1799,MILANO FORMALS,LILAC,10,5,,3735,,,,,,,10
554,E1799,MILANO FORMALS,LILAC,20,1,,3735,,,,,,,20
554,E1799,MILANO FORMALS,LILAC,24,1,,3735,,,,,,,24
569,E1799,MILANO FORMALS,LILAC,8,2,,3735,,,,,,,8
581,E1799,MILANO FORMALS,LILAC,6,3,,3735,,,,,,,6
632,E1799,MILANO FORMALS,LILAC,6,1,,3733,,200,,,,,6
638,E1799,MILANO FORMALS,LILAC,24,2,,3733,,,,,,,24
677,E1799,MILANO FORMALS,LILAC,10,8,,3733,,,,,,,10
712,E1799,MILANO FORMALS,LILAC,12,2,,3733,,,,,,,12
716,E1799,MILANO FORMALS,LILAC,8,3,,3733,,,,,,,8
720,E1799,MILANO FORMALS,LILAC,12,5,,3733,,,,,,,12
724,E1799,MILANO FORMALS,TEAL,4,1,,3733,,,,,,,4
732,E1799,MILANO FORMALS,LILAC,8,5,,3240,,,,,,,8
736,E1799,MILANO FORMALS,LILAC,12,4,,3240,,,,,,,12
769,E1799,MILANO FORMALS,LILAC,20,2,,3240,,,,,,,20
853,E1799,MILANO FORMALS,TEAL,16,1,,3240,,,,,,,16
176,E1809,MILANO FORMALS,ORANGE,2,1,,3033,,,,,,,2
252,E1809,MILANO FORMALS,ORANGE,6,1,,3032,,,,,,,6
306,E1809,MILANO FORMALS,ORANGE,8,1,,3032,,,,,,,8
307,E1809,MILANO FORMALS,ORANGE,12,4,,3032,,,,,,,12
318,E1809,MILANO FORMALS,ORANGE,2,4,,3032,,,,,,,2
318,E1809,MILANO FORMALS,ORANGE,6,1,,3032,,,,,,,6
318,E1809,MILANO FORMALS,ORANGE,8,3,,3032,,,,,,,8
329,E1809,MILANO FORMALS,ORANGE,8,2,,3032,,,,,,,8
329,E1809,MILANO FORMALS,ORANGE,10,1,,3032,,,,,,,10
360,E1809,MILANO FORMALS,ORANGE,10,1,,3032,,399,,,,,10
253,E1822,MILANO FORMALS,IVORY,20,1,,3032,,,,,,,20
255,E1822,MILANO FORMALS,PEACH,4,1,,3032,,,,,1,,4
255,E1822,MILANO FORMALS,PEACH,6,5,,3032,,,,,,,6
255,E1822,MILANO FORMALS,PEACH,6,1,,3032,,,,,,,6
255,E1822,MILANO FORMALS,PEACH,8,8,,3032,,,,,,,8
255,E1822,MILANO FORMALS,PEACH,24,2,,3032,,,,,,,24
258,E1822,MILANO FORMALS,IVORY,28,1,,3032,,,,,,,28
498,E1822,MILANO FORMALS,IVORY,4,1,,3240,,,,,,,4
498,E1822,MILANO FORMALS,IVORY,24,1,,3240,,,,,,,24
557,E1822,MILANO FORMALS,IVORY,28,2,,3735,,,,,,,28
721,E1822,MILANO FORMALS,PEACH,16,2,,3733,,,,,,,16
721,E1822,MILANO FORMALS,PEACH,20,1,,3733,,,,,,,20
721,E1822,MILANO FORMALS,PEACH,24,13,,3733,,,,,,,24
757,E1822,MILANO FORMALS,PEACH,4,1,,3240,,,,,,,4
757,E1822,MILANO FORMALS,PEACH,6,1,,3240,,,,,,,6
757,E1822,MILANO FORMALS,PEACH,8,1,,3240,,,,,,,8
757,E1822,MILANO FORMALS,PEACH,12,1,,3240,,,,,,,12
757,E1822,MILANO FORMALS,PEACH,20,1,,3240,,,,,,,20
757,E1822,MILANO FORMALS,PEACH,24,1,,3240,,,,,,,24
757,E1822,MILANO FORMALS,PEACH,26,1,,3240,,,,,,,26
839,E1822,MILANO FORMALS,IVORY,24,1,,3240,,,,,,,24
141,E1824,MILANO FORMALS,POOL,0,1,,3033,,,,,,,0
708,E1824,MILANO FORMALS,POOL,8,1,,3733,,,,,,,8
59,E1827,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
59,E1827,MILANO FORMALS,BLACK,10,1,,3033,,,,,,,10
113,E1827,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
118,E1827,MILANO FORMALS,,2,2,,3033,,,,,,,2
118,E1827,MILANO FORMALS,,4,2,,3033,,,,,,,4
154,E1827,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
156,E1827,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
226,E1827,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
404,E1827,MILANO FORMALS,BLACK,4,1,,3033,,,,,,,4
503,E1827,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
603,E1827,MILANO FORMALS,BLACK,6,1,,3735,,,,,,,6
603,E1827,MILANO FORMALS,BLACK,12,1,,3735,,,,,,,12
844,E1827,MILANO FORMALS,BLACK,18,1,,3240,,,,,,,18
219,E1829,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
220,E1829,MILANO FORMALS,BLACK,2,3,,3033,,,,,,,2
228,E1829,MILANO FORMALS,BLACK,0,2,,3033,,,,,,,0
846,E1831,MILANO FORMALS,RED,6,1,,3240,,,,,,,6
756,E1833,MILANO FORMALS,PURPLE GOLD,16,1,,3240,,,,,,,16
811,E1833,MILANO FORMALS,PURPLE/GOLD,2024-02-24 00:00:00,1,,3240,,,,,,,2024-02-24 0:00:00
45,E1838,MILANO FORMALS,TEAL,4,7,,3033,,,,,,,4
45,E1838,MILANO FORMALS,TEAL,28,1,,3033,,,,,,,28
123,E1838,MILANO FORMALS,TEAL,2,3,,3033,,,,,,,2
177,E1838,MILANO FORMALS,TEAL,2,1,,3033,,,,,,,2
219,E1838,MILANO FORMALS,TEAL,2,1,,3033,,,,,,,2
219,E1838,MILANO FORMALS,TEAL,4,3,,3033,,,,,,,4
219,E1838,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
601,E1838,MILANO FORMALS,TEAL,8,1,,3735,,,,,,,8
792,E1838,MILANO FORMALS,BLACK,8,1,,3240,,,,,,,8
792,E1838,MILANO FORMALS,BLACK,16,1,,3240,,,,,,,16
793,E1838,MILANO FORMALS,BLACK,8,1,,3240,,,,,,,8
822,E1838,MILANO FORMALS,TEAL,4,1,,3240,,,,,,,4
360,E1844,MILANO FORMALS,MINT,22,1,,3032,,179,,,,,22
531,E1844,MILANO FORMALS,MINT,6,1,,3735,,,,,,,6
693,E1849,MILANO FORMALS,BLACK,6,1,,3733,,,,,,,6
693,E1849,MILANO FORMALS,BLACK,0-18,1,,3733,,,,,,,0-18
4,E1852,MILANO FORMALS,PINK,6,3,,3033,,,,,,,6
4,E1852,MILANO FORMALS,BURGUNDY,6,2,,3033,,,,,,,6
113,E1852,MILANO FORMALS,BURGUNDY,4,1,,3033,,,,,,,4
123,E1852,MILANO FORMALS,PINK,2,1,,3033,,,,,,,2
127,E1852,MILANO FORMALS,BURGUNDY,2,1,,3033,,,,,,,2
141,E1852,MILANO FORMALS,PINK,4,1,,3033,,,,,,,4
151,E1852,MILANO FORMALS,PINK,6,1,,3033,,,,,,,6
151,E1852,MILANO FORMALS,CHARCOAL,2,1,,3033,,,,,,,2
151,E1852,MILANO FORMALS,BURGUNDY,4,1,,3033,,,,,,,4
167,E1852,MILANO FORMALS,PINK,8,1,,3033,,,,,,,8
226,E1852,MILANO FORMALS,CHARCOAL,4,1,,3033,,,,,,,4
260,E1852,MILANO FORMALS,PINK,8,3,,3032,,,,,,,8
260,E1852,MILANO FORMALS,CHARCOAL,8,1,,3032,,,,,,,8
294,E1852,MILANO FORMALS,CHARCOAL,4,3,,3032,,,,,,,4
294,E1852,MILANO FORMALS,CHARCOAL,6,1,,3032,,,,,,,6
322,E1852,MILANO FORMALS,CHARCOAL,2,2,,3032,,,,,,,2
419,E1852,MILANO FORMALS,RED,14,1,,3033,,,,,,,14
435,E1852,MILANO FORMALS,CHARCOAL,20,1,,3033,,,,,,,20
647,E1852,MILANO FORMALS,RED,24,1,,3733,,,,,,,24
724,E1852,MILANO FORMALS,PINK,4,1,,3733,,,,,,,4
847,E1852,MILANO FORMALS,FUCHSIA,10,1,,3240,,,,,,,10
461,E1855,MILANO FORMALS,NAVY,0,1,,3033,,,,,,,0
632,E1861,MILANO FORMALS,RED,4,1,,3733,,,,,,,4
223,E1868,MILANO FORMALS,CHAMPAGNE,4,1,,3033,,,,,,,4
223,E1868,MILANO FORMALS,CHAMPAGNE,12,1,,3033,,,,,,,12
223,E1868,MILANO FORMALS,CHAMPAGNE,24,1,,3033,,,,,,,24
263,E1868,MILANO FORMALS,CHAMPAGNE,24,1,,3032,,,,,,,24
338,E1868,MILANO FORMALS,CHAMPAGNE,24,1,,3032,,,,,,,24
461,E1875,MILANO FORMALS,BLACK,0,4,,3033,,,,,,,0
461,E1875,MILANO FORMALS,BLACK,4,4,,3033,,,,,,,4
461,E1875,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
461,E1875,MILANO FORMALS,BLACK,10,5,,3033,,,,,,,10
461,E1875,MILANO FORMALS,BLACK,18,2,,3033,,,,,,,18
603,E1875,MILANO FORMALS,BLACK,6,1,,3735,,,,,,,6
818,E1875,MILANO FORMALS,BLACK,6,1,,3240,,,,,,,6
756,E1877,MILANO FORMALS,NAVY,0-24,1,,3240,,,,,,,0-24
849,E1877,MILANO FORMALS,NAVY,2,1,,3240,,,,,,,2
401,E1879,MILANO FORMALS,PURPLE,0,4,,3033,,,,,,,0
401,E1879,MILANO FORMALS,PURPLE,2,4,,3033,,,,,,,2
732,E1879,MILANO FORMALS,PURPLE,4,1,,3240,,,,,,,4
271,E1882,MILANO FORMALS,ROYAL,30,1,,3032,,,,,,,30
792,E1885,MILANO FORMALS,NAVY,16,1,,3240,,,,,,,16
11,E1890,MILANO FORMALS,BLACK,6,5,,3033,,,,,,,6
11,E1890,MILANO FORMALS,BLACK,8,2,,3033,,,,,,,8
43,E1890,MILANO FORMALS,BLACK,4,1,,3033,,,,,,,4
114,E1890,MILANO FORMALS,BLACK,2,1,,3033,,,,,,,2
143,E1890,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
230,E1890,MILANO FORMALS,BLACK,16,1,,3033,,,,,,,16
330,E1890,MILANO FORMALS,BLACK,6,1,,3032,,199,,,,,6
697,E1890,MILANO FORMALS,BLACK,8,1,,3733,,,,,,,8
430,E1891,MILANO FORMALS,PURPLE,0,1,,3033,,,,,,,0
430,E1891,MILANO FORMALS,PURPLE,2,2,,3033,,,,,,,2
430,E1891,MILANO FORMALS,PURPLE,4,1,,3033,,,,,,,4
430,E1891,MILANO FORMALS,PURPLE,6,1,,3033,,,,,,,6
430,E1891,MILANO FORMALS,PURPLE,8,2,,3033,,,,,,,8
430,E1891,MILANO FORMALS,PURPLE,10,1,,3033,,,,,,,10
512,E1891,MILANO FORMALS,PURPLE,6,1,,3735,,,,,,,6
765,E1891,MILANO FORMALS,PURPLE,2,2,,3240,,,,,,,2
765,E1891,MILANO FORMALS,PURPLE,4,4,,3240,,,,,,,4
765,E1891,MILANO FORMALS,PURPLE,6,4,,3240,,,,,,,6
765,E1891,MILANO FORMALS,PURPLE,8,3,,3240,,,,,,,8
765,E1891,MILANO FORMALS,PURPLE,10,3,,3240,,,,,,,10
849,E1892,MILANO FORMALS,NUDE/IVORY,2,1,,3240,,,,,,,2
857,E1892,MILANO FORMALS,NAVY/NUDE,0,1,,3240,,,,,,,0
44,E1893,MILANO FORMALS,BLACK,10,5,,3033,,,,,,,10
110,E1893,MILANO FORMALS,BLACK,8,2,,3033,,,,,,,8
132,E1893,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
132,E1893,MILANO FORMALS,BLACK,8,3,,3033,,,,,,,8
181,E1893,MILANO FORMALS,BLACK,10,2,,3033,,,,,,,10
706,E1895,MILANO FORMALS,BLACK,18,1,,3733,,,,,,,18
803,E1895,MILANO FORMALS,BLACK,18,4,,3240,,,,,,,18
846,E1895,MILANO FORMALS,BLACK,14,1,,3240,,,,,,,14
109,E1896,MILANO FORMALS,POOL/WHITE,2,2,,3033,,,,,,,2
109,E1896,MILANO FORMALS,POOL/WHITE,6,2,,3033,,,,,,,6
109,E1896,MILANO FORMALS,POOL/WHITE,10,2,,3033,,,,,,,10
109,E1896,MILANO FORMALS,POOL/WHITE,12,2,,3033,,,,,,,12
109,E1896,MILANO FORMALS,POOL/WHITE,14,6,,3033,,,,,,,14
109,E1896,MILANO FORMALS,POOL/WHITE,16,2,,3033,,,,,,,16
109,E1896,MILANO FORMALS,POOL/WHITE,18,2,,3033,,,,,,,18
109,E1896,MILANO FORMALS,POOL/WHITE,20,2,,3033,,,,,,,20
708,E1904,MILANO FORMALS,BLACK,4,1,,3733,,,,,,,4
804,E1904,MILANO FORMALS,BLACK,0,1,,3240,,,,,,,0
804,E1904,MILANO FORMALS,BLACK,2,1,,3240,,,,,,,2
804,E1904,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
841,E1904,MILANO FORMALS,BLACK,2,2,,3240,,,,,,,2
266,E1907,MILANO FORMALS,CHARCOAL,4,1,,3032,,,,,,,4
44,E1908,MILANO FORMALS,SKY BLUE,2,1,,3033,,,,,,,2
44,E1908,MILANO FORMALS,SKY BLUE,6,4,,3033,,,,,,,6
44,E1908,MILANO FORMALS,SKY BLUE,14,2,,3033,,,,,,,14
59,E1908,MILANO FORMALS,SKY BLUE,2,1,,3033,,,,,,,2
59,E1908,MILANO FORMALS,SKY BLUE,6,2,,3033,,,,,,,6
103,E1908,MILANO FORMALS,SKY BLUE,0,2,,3033,,,,,,,0
116,E1908,MILANO FORMALS,SKY BLUE,0,2,,3033,,,,,,,0
116,E1908,MILANO FORMALS,SKY BLUE,2,2,,3033,,,,,,,2
116,E1908,MILANO FORMALS,SKY BLUE,4,6,,3033,,,,,,,4
414,E1908,MILANO FORMALS,SKY BLUE,4,2,,3033,,,,,,,4
414,E1908,MILANO FORMALS,SKY BLUE,6,4,,3033,,,,,,,6
414,E1908,MILANO FORMALS,SKY BLUE,14,2,,3033,,,,,,,14
654,E1908,MILANO FORMALS,SKY BLUE,0,3,,3733,,,,,,,0
654,E1908,MILANO FORMALS,SKY BLUE,2,1,,3733,,,,,,,2
654,E1908,MILANO FORMALS,SKY BLUE,4,1,,3733,,,,,,,4
654,E1908,MILANO FORMALS,SKY BLUE,6,1,,3733,,,,,,,6
59,E1909,MILANO FORMALS,SKY BLUE,8,1,,3033,,,,,,,8
586,E1909,MILANO FORMALS,GREY,2,1,,3735,,,,,,,2
684,E1909,MILANO FORMALS,GREY,2,1,,3733,,,,,,,2
684,E1909,MILANO FORMALS,GREY,4,1,,3733,,,,,,,4
847,E1909,MILANO FORMALS,GREEN,6,1,,3240,,,,,,,6
59,E1910,MILANO FORMALS,SKY BLUE,14,1,,3033,,,,,,,14
223,E1911,MILANO FORMALS,NAVY,0,1,,3033,,,,,,,0
223,E1911,MILANO FORMALS,NAVY,2,4,,3033,,,,,,,2
223,E1911,MILANO FORMALS,NAVY,4,2,,3033,,,,,,,4
223,E1911,MILANO FORMALS,NAVY,6,10,,3033,,,,,,,6
223,E1911,MILANO FORMALS,NAVY,8,4,,3033,,,,,,,8
223,E1911,MILANO FORMALS,NAVY,10,1,,3033,,,,,,,10
223,E1911,MILANO FORMALS,NAVY,18,2,,3033,,,,,,,18
304,E1911,MILANO FORMALS,,0,5,,3032,,,,,,,0
304,E1911,MILANO FORMALS,,2,1,,3032,,,,,,,2
304,E1911,MILANO FORMALS,,4,5,,3032,,,,,,,4
304,E1911,MILANO FORMALS,,6,4,,3032,,,,,,,6
304,E1911,MILANO FORMALS,,8,9,,3032,,,,,,,8
304,E1911,MILANO FORMALS,,10,2,,3032,,,,,,,10
304,E1911,MILANO FORMALS,,18,2,,3032,,,,,,,18
419,E1911,MILANO FORMALS,SPACE BLUE,18,1,,3033,,,,,,,18
145,E1918,MILANO FORMALS,GREEN,4,1,,3033,,,,,,,4
149,E1918,MILANO FORMALS,GREEN,0,1,,3033,,,,,,,0
169,E1918,MILANO FORMALS,GREEN,0,1,,3033,,,,,,,0
169,E1918,MILANO FORMALS,GREEN,2,1,,3033,,,,,,,2
169,E1918,MILANO FORMALS,GREEN,6,1,,3033,,,,,,,6
210,E1918,MILANO FORMALS,GREEN,2,1,,3033,,,,,,,2
235,E1918,MILANO FORMALS,GREEN,0,1,,3032,,,,,,,0
240,E1918,MILANO FORMALS,GREEN,8,1,,3032,,,,,,,8
252,E1918,MILANO FORMALS,GREEN,6,1,,3032,,,,,,,6
288,E1918,MILANO FORMALS,GREEN,4,1,,3032,,,,,,,4
288,E1918,MILANO FORMALS,GREEN,6,1,,3032,,,,,,,6
431,E1918,MILANO FORMALS,GREEN,4,1,,3033,,298,,,,,4
431,E1918,MILANO FORMALS,GREEN,8,1,,3033,,298,,,,,8
530,E1918,MILANO FORMALS,GREEN,4,1,,3735,,,,,,,4
530,E1918,MILANO FORMALS,GREEN,12,1,,3735,,,,,,,12
643,E1918,MILANO FORMALS,GREEN,2,1,,3733,,,,,,,2
643,E1918,MILANO FORMALS,GREEN,8,2,,3733,,,,,,,8
694,E1918,MILANO FORMALS,BOTTLE/GREEN,4,1,,3733,,,,,,,4
766,E1918,MILANO FORMALS,GREEN,4,1,,3240,,,,,,,4
797,E1918,MILANO FORMALS,BOTTLE/GREEN,2,1,,3240,,,,,,,2
800,E1918,MILANO FORMALS,GREEN,0,1,,3240,,,,,,,0
802,E1918,MILANO FORMALS,GREEN,2,1,,3240,,,,,,,2
802,E1918,MILANO FORMALS,GREEN,4,1,,3240,,,,,,,4
454,E1923,MILANO FORMALS,NAVY,18,1,,3033,,,,,,,18
486,E1930,MILANO FORMALS,BLACK,8,3,,3240,,,,,,,8
805,E1930,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
383,E1931,MILANO FORMALS,NAVY,2,1,,3032,,399.99,,,,,2
593,E1931,MILANO FORMALS,NAVY,2,1,,3735,,,,,,,2
593,E1931,MILANO FORMALS,NAVY,4,7,,3735,,,,,,,4
593,E1931,MILANO FORMALS,NAVY,8,7,,3735,,,,,,,8
593,E1931,MILANO FORMALS,NAVY,18,3,,3735,,,,,,,18
599,E1931,MILANO FORMALS,NAVY,6,5,,3735,,,,,,,6
599,E1931,MILANO FORMALS,NAVY,10,4,,3735,,,,,,,10
599,E1931,MILANO FORMALS,NAVY,14,2,,3735,,,,,,,14
779,E1931,MILANO FORMALS,NAVY,0,1,,3240,,,,,,,0
779,E1931,MILANO FORMALS,NAVY,2,1,,3240,,,,,,,2
779,E1931,MILANO FORMALS,NAVY,8,1,,3240,,,,,,,8
779,E1931,MILANO FORMALS,NAVY,14,1,,3240,,,,,,,14
849,E1931,MILANO FORMALS,NAVY,0,1,,3240,,,,,,,0
849,E1931,MILANO FORMALS,NAVY,2,1,,3240,,,,,,,2
857,E1931,MILANO FORMALS,NAVY,12,1,,3240,,,,,,,12
338,E1937,MILANO FORMALS,BLACK,0,1,,3032,,399.99,,,,,0
486,E1937,MILANO FORMALS,BLACK,0,2,,3240,,,,,,,0
486,E1937,MILANO FORMALS,BLACK,4,2,,3240,,,,,,,4
785,E1939,MILANO FORMALS,TEAL,2,1,,3240,,,,,,,2
850,E1939,MILANO FORMALS,TEAL,10,1,,3240,,,,,,,10
856,E1939,MILANO FORMALS,TEAL,14,1,,3240,,,,,,,14
694,E1940,MILANO FORMALS,GUNMETAL,8,1,,3733,,,,,,,8
853,E1940,MILANO FORMALS,GUNMETAL,8,1,,3240,,,,,,,8
525,E1942,MILANO FORMALS,ROYAL,2,4,,3735,,,,,,,2
525,E1942,MILANO FORMALS,ROYAL,4,4,,3735,,,,,,,4
525,E1942,MILANO FORMALS,ROYAL,6,3,,3735,,,,,,,6
525,E1942,MILANO FORMALS,ROYAL,8,4,,3735,,,,,,,8
